,property_title,url,address,listing_class,plan_name,bedrooms,bathrooms,unit,price,size_sqft
3667,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A6A,1,1,238,2034.0,756.0
3668,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A6A,1,1,570,2253.0,756.0
3669,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A7,1,1,348,,760.0
3670,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,659,2088.0,644.0
3671,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,604,2108.0,644.0
3672,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AL2,1,1.5,135,2338.0,845.0
3673,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4,1,1,626,,738.0
3674,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AD4,1,2,226,2468.0,981.0
3675,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AL5,1,1.5,142,,1002.0
3676,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,442,2892.0,1089.0
3677,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,455,2762.0,1089.0
3678,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B4,2,2,525,2992.0,1134.0
3679,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",BD3,2,2,430,3422.0,1323.0
3680,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",BD3,2,2,412,3422.0,1323.0
3681,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",BD1,2,2,461,2992.0,1165.0
3682,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B7,2,2,351,2882.0,1296.0
3683,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B7,2,2,251,2872.0,1296.0
3684,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B8,2,2,660,2902.0,1111.0
3685,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",S3,0,1,464,1972.0,602.0
3686,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",S7,0,1,235,1902.0,661.0
3687,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",S7,0,1,415,1922.0,661.0
3688,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",S4,0,1,620,,606.0
3689,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A6A,1,1,405,2358.0,756.0
3690,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A6A,1,1,238,2034.0,756.0
3691,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A6A,1,1,570,2253.0,756.0
3692,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A7,1,1,348,,760.0
3693,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,659,2088.0,644.0
3694,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,604,2108.0,644.0
3695,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AL2,1,1.5,135,2338.0,845.0
3696,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4,1,1,626,,738.0
3697,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AD4,1,2,226,2468.0,981.0
3698,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AL5,1,1.5,142,,1002.0
3699,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,442,2892.0,1089.0
3700,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,455,2762.0,1089.0
3701,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B4,2,2,525,2992.0,1134.0
3702,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",BD3,2,2,430,3422.0,1323.0
3703,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",BD3,2,2,412,3422.0,1323.0
3704,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",BD1,2,2,461,2992.0,1165.0
3705,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B7,2,2,351,2882.0,1296.0
3706,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B7,2,2,251,2872.0,1296.0
3707,Highgate at the Mile,https://www.apartments.com/highgate-at-the-mile-mclean-va/0m7nw90/,"7915 Jones Branch Dr, McLean, VA 22102","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B8,2,2,660,2902.0,1111.0
3708,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4,1,1,0416,2253.0,745.0
3709,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4,1,1,0529,2291.0,710.0
3710,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,0324,2268.0,745.0
3711,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,0235,2349.0,778.0
3712,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,0453,2364.0,778.0
3713,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A8,1,1,0143,2438.0,883.0
3714,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AD4,1,1,0102,2306.0,773.0
3715,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AD6,1,2,0514,2569.0,1004.0
3716,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AJ,1,1,0405,1926.0,608.0
3717,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1,2,2,0251,2883.0,1116.0
3718,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",C1,2,2.5,6425,3331.0,1502.0
3719,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",C1,2,2.5,6423,3331.0,1502.0
3720,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B7,2,2,0433,2938.0,1177.0
3721,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4,1,1,0416,2253.0,745.0
3722,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4,1,1,0529,2291.0,710.0
3723,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,0324,2268.0,745.0
3724,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,0235,2349.0,778.0
3725,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,0453,2364.0,778.0
3726,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A8,1,1,0143,2438.0,883.0
3727,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AD4,1,1,0102,2306.0,773.0
3728,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AD6,1,2,0514,2569.0,1004.0
3729,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",AJ,1,1,0405,1926.0,608.0
3730,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1,2,2,0251,2883.0,1116.0
3731,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",C1,2,2.5,6425,3331.0,1502.0
3732,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",C1,2,2.5,6423,3331.0,1502.0
3733,LOREN,https://www.apartments.com/loren-falls-church-va/dprpfzj/,"6410 Arlington Blvd, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B7,2,2,0433,2938.0,1177.0
3734,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,509-13,1700.0,724.0
3735,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,504-13,1804.0,724.0
3736,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,515-31,1804.0,724.0
3737,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,512-13,1934.0,922.0
3738,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,510-22,1838.0,922.0
3739,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,509-32,2228.0,1055.0
3740,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,514-12,2228.0,1055.0
3741,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,513-22,2228.0,1055.0
3742,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B4,2,2,514-14,2242.0,1110.0
3743,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B4,2,2,512-21,2242.0,1110.0
3744,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1,2,1,514-11,2083.0,903.0
3745,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1,2,1,505-21,2033.0,903.0
3746,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B2,2,2,505-23,2170.0,1000.0
3747,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,509-13,1700.0,724.0
3748,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,504-13,1804.0,724.0
3749,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1,1,1,515-31,1804.0,724.0
3750,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,512-13,1934.0,922.0
3751,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A2,1,1,510-22,1838.0,922.0
3752,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,509-32,2228.0,1055.0
3753,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,514-12,2228.0,1055.0
3754,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3,2,2,513-22,2228.0,1055.0
3755,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B4,2,2,514-14,2242.0,1110.0
3756,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B4,2,2,512-21,2242.0,1110.0
3757,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1,2,1,514-11,2083.0,903.0
3758,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1,2,1,505-21,2033.0,903.0
3759,Woodside,https://www.apartments.com/woodside-lorton-va/vrh236g/,"7525 Woodside Ln, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B2,2,2,505-23,2170.0,1000.0
3760,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1A,1,1,111RT203,1700.0,623.0
3761,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4A,1,1,100WI203,1717.0,673.0
3762,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4A,1,1,101WI203,1713.0,673.0
3763,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4A,1,1,120WO203,1713.0,673.0
3764,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A5A,1,1,110WI301,1768.0,737.0
3765,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A5A,1,1,121RT301,1713.0,737.0
3766,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1A,2,1,110RT302,1893.0,846.0
3767,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1A,2,1,100RT404,2025.0,846.0
3768,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1A,2,1,100RT202,2060.0,846.0
3769,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B2A,2,1,120WO101,,915.0
3770,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B2A,2,1,100WO405,2005.0,915.0
3771,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3B,2,2,120WI402,2482.0,1093.0
3772,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3B,2,2,121WI402,2482.0,1093.0
3773,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B3B,2,2,120WI304,,1093.0
3774,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B5B,2,2,110RT305,2571.0,1115.0
3775,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",C2B,3,2,100WO202,2773.0,1248.0
3776,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",C2B,3,2,101WI102,,1248.0
3777,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",C2B,3,2,101WI302,2767.0,1248.0
3778,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A1A,1,1,111RT203,1700.0,623.0
3779,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4A,1,1,100WI203,1717.0,673.0
3780,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4A,1,1,101WI203,1713.0,673.0
3781,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A4A,1,1,120WO203,1713.0,673.0
3782,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A5A,1,1,110WI301,1768.0,737.0
3783,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",A5A,1,1,121RT301,1713.0,737.0
3784,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1A,2,1,110RT302,1893.0,846.0
3785,Westerly at Worldgate,https://www.apartments.com/westerly-at-worldgate-herndon-va/xy6w54m/,"13000 Wilkes Way, Herndon, VA 20170","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",B1A,2,1,100RT404,2025.0,846.0
