,property_title,url,address,listing_class,plan_name,available,price_range,bedrooms,bathrooms,area_sq_ft,detail_text
95,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A5 80,False,"$1,863",1,1,761,"1 bed, 1 bath, 761 sq ft not available"
96,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A4 80,False,"$1,873",1,1,685,"1 bed, 1 bath, 685 sq ft not available"
97,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A4 100,False,"$1,968",1,1,685,"1 bed, 1 bath, 685 sq ft not available"
98,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A5 100,False,"$2,083",1,1,761,"1 bed, 1 bath, 761 sq ft not available"
99,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A4,False,"$2,113",1,1,685,"1 bed, 1 bath, 685 sq ft not available"
100,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A3,False,"$2,198",1,1,696,"1 bed, 1 bath, 696 sq ft not available"
101,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A2,False,"$2,223",1,1,772,"1 bed, 1 bath, 772 sq ft not available"
102,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A6,False,"$2,238",1,1,905,"1 bed, 1 bath, 905 sq ft not available"
103,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A7,False,"$2,278",1,1,751,"1 bed, 1 bath, 751 sq ft not available"
104,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B1 100,False,"$2,933",2,2,"1,110","2 beds, 2 baths, 1,110 sq ft not available"
105,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B4,False,"$3,018",2,2,"1,163","2 beds, 2 baths, 1,163 sq ft not available"
106,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B2 80,False,"$3,018",2,2,"1,218","2 beds, 2 baths, 1,218 sq ft not available"
107,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B2 100,False,"$3,088",2,2,"1,218","2 beds, 2 baths, 1,218 sq ft not available"
108,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C1,False,"$3,437",3,2,"1,446","3 beds, 2 baths, 1,446 sq ft not available"
109,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C3,False,"$3,897",3,2,"1,630","3 beds, 2 baths, 1,630 sq ft not available"
110,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A5 80,False,"$1,863",1,1,761,"1 bed, 1 bath, 761 sq ft not available"
111,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A4 80,False,"$1,873",1,1,685,"1 bed, 1 bath, 685 sq ft not available"
112,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A4 100,False,"$1,968",1,1,685,"1 bed, 1 bath, 685 sq ft not available"
113,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A5 100,False,"$2,083",1,1,761,"1 bed, 1 bath, 761 sq ft not available"
114,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A4,False,"$2,113",1,1,685,"1 bed, 1 bath, 685 sq ft not available"
115,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A3,False,"$2,198",1,1,696,"1 bed, 1 bath, 696 sq ft not available"
116,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A2,False,"$2,223",1,1,772,"1 bed, 1 bath, 772 sq ft not available"
117,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A6,False,"$2,238",1,1,905,"1 bed, 1 bath, 905 sq ft not available"
118,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A7,False,"$2,278",1,1,751,"1 bed, 1 bath, 751 sq ft not available"
119,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B1 100,False,"$2,933",2,2,"1,110","2 beds, 2 baths, 1,110 sq ft not available"
120,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B4,False,"$3,018",2,2,"1,163","2 beds, 2 baths, 1,163 sq ft not available"
121,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B2 80,False,"$3,018",2,2,"1,218","2 beds, 2 baths, 1,218 sq ft not available"
122,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B2 100,False,"$3,088",2,2,"1,218","2 beds, 2 baths, 1,218 sq ft not available"
123,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C1,False,"$3,437",3,2,"1,446","3 beds, 2 baths, 1,446 sq ft not available"
124,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C3,False,"$3,897",3,2,"1,630","3 beds, 2 baths, 1,630 sq ft not available"
125,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",S1 100,False,"$1,853",0,1,500,"studio, 1 bath, 500 sq ft not available"
126,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Studio,False,"$1,893",0,1,500,"studio, 1 bath, 500 sq ft not available"
127,Preserve at Westfields,https://www.apartments.com/preserve-at-westfields-chantilly-va/32w7l0d/,"4950 Westcroft Blvd, Chantilly, VA 20151","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",S1 80,False,"$1,958",0,1,500,"studio, 1 bath, 500 sq ft not available"
128,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A,True,"$1,948 – $2,226",0,1,560,"studio, 1 bath, 526 – 560 sq ft $250 deposit"
129,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B,True,"$2,316 – $2,675",1,1,825,"1 bed, 1 bath, 735 – 825 sq ft $250 deposit"
130,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C,True,"$2,321 – $2,660",1,1,795,"1 bed, 1 bath, 794 – 795 sq ft $250 deposit"
131,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E,True,"$2,417 – $2,864",1,1,825,"1 bed, 1 bath, 775 – 825 sq ft $250 deposit"
132,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",F,True,"$2,545 – $2,898",1,1,850,"1 bed, 1 bath, 799 – 850 sq ft $250 deposit"
133,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",G,True,"$2,584 – $2,915",1,1,841,"1 bed, 1 bath, 835 – 841 sq ft $250 deposit"
134,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",I,True,"$3,106 – $3,650",2,2,"1,222","2 beds, 2 baths, 1,095 – 1,222 sq ft $250 deposit"
135,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",J,True,"$3,305 – $3,871",2,2,"1,256","2 beds, 2 baths, 1,188 – 1,256 sq ft $250 deposit"
136,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",K,True,"$3,987 – $4,450",2,2,"1,274","2 beds, 2 baths, 1,260 – 1,274 sq ft $250 deposit"
137,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",H,True,"$3,415 – $3,720",2,2,"1,171","2 beds, 2 baths, 1,134 – 1,171 sq ft $250 deposit"
138,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",L,True,"$5,208 – $5,802",3,2,"1,529","3 beds, 2 baths, 1,529 sq ft $250 deposit"
139,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",M,True,"$5,213 – $5,868",3,2,"1,635","3 beds, 2 baths, 1,522 – 1,635 sq ft $250 deposit"
140,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A,True,"$1,948 – $2,226",0,1,560,"studio, 1 bath, 526 – 560 sq ft $250 deposit"
141,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",B,True,"$2,316 – $2,675",1,1,825,"1 bed, 1 bath, 735 – 825 sq ft $250 deposit"
142,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C,True,"$2,321 – $2,660",1,1,795,"1 bed, 1 bath, 794 – 795 sq ft $250 deposit"
143,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E,True,"$2,417 – $2,864",1,1,825,"1 bed, 1 bath, 775 – 825 sq ft $250 deposit"
144,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",F,True,"$2,545 – $2,898",1,1,850,"1 bed, 1 bath, 799 – 850 sq ft $250 deposit"
145,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",G,True,"$2,584 – $2,915",1,1,841,"1 bed, 1 bath, 835 – 841 sq ft $250 deposit"
146,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",I,True,"$3,106 – $3,650",2,2,"1,222","2 beds, 2 baths, 1,095 – 1,222 sq ft $250 deposit"
147,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",J,True,"$3,305 – $3,871",2,2,"1,256","2 beds, 2 baths, 1,188 – 1,256 sq ft $250 deposit"
148,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",K,True,"$3,987 – $4,450",2,2,"1,274","2 beds, 2 baths, 1,260 – 1,274 sq ft $250 deposit"
149,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",H,True,"$3,415 – $3,720",2,2,"1,171","2 beds, 2 baths, 1,134 – 1,171 sq ft $250 deposit"
150,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",L,True,"$5,208 – $5,802",3,2,"1,529","3 beds, 2 baths, 1,529 sq ft $250 deposit"
151,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",M,True,"$5,213 – $5,868",3,2,"1,635","3 beds, 2 baths, 1,522 – 1,635 sq ft $250 deposit"
152,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D,False,"$2,420 – $2,515",1,1,737,"1 bed, 1 bath, 714 – 737 sq ft $250 deposit, not available"
153,Hanover Tysons,https://www.apartments.com/hanover-tysons-mclean-va/hrnxep0/,"1500 Westbranch Dr, McLean, VA 22102","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D,False,"$2,420 – $2,515",1,1,737,"1 bed, 1 bath, 714 – 737 sq ft $250 deposit, not available"
154,The Point at Ridgeline,https://www.apartments.com/the-point-at-ridgeline-herndon-va/zdz3s9x/,"13280 Woodland Park Rd, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Bonnet,True,"$1,995 – $2,078",1,1,748,"1 bed, 1 bath, 748 sq ft $250 deposit"
155,The Point at Ridgeline,https://www.apartments.com/the-point-at-ridgeline-herndon-va/zdz3s9x/,"13280 Woodland Park Rd, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Bazoo,True,"$1,995 – $2,088",1,1,737,"1 bed, 1 bath, 737 sq ft $250 deposit"
156,The Point at Ridgeline,https://www.apartments.com/the-point-at-ridgeline-herndon-va/zdz3s9x/,"13280 Woodland Park Rd, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Bonnet,True,"$2,055 – $2,073",1,1,685,"1 bed, 1 bath, 685 sq ft $250 deposit"
157,The Point at Ridgeline,https://www.apartments.com/the-point-at-ridgeline-herndon-va/zdz3s9x/,"13280 Woodland Park Rd, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Caper,True,"$2,125 – $2,143",1,1,786,"1 bed, 1 bath, 786 sq ft $250 deposit"
158,The Point at Ridgeline,https://www.apartments.com/the-point-at-ridgeline-herndon-va/zdz3s9x/,"13280 Woodland Park Rd, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Bosh,True,"$2,275 – $2,343",1,1,837,"1 bed, 1 bath, 837 sq ft $250 deposit"
159,The Point at Ridgeline,https://www.apartments.com/the-point-at-ridgeline-herndon-va/zdz3s9x/,"13280 Woodland Park Rd, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Betty,True,"$2,085 – $2,108",1,1,737,"1 bed, 1 bath, 737 sq ft $250 deposit"
