geoid,region_type,region_name,year,measure,value,measure_type
51165,county,"Rockingham County, Virginia",2020,vac_bus_12plus,42,count
51167,county,"Russell County, Virginia",2020,vac_bus_12plus,0,count
51169,county,"Scott County, Virginia",2020,vac_bus_12plus,0,count
51171,county,"Shenandoah County, Virginia",2020,vac_bus_12plus,61,count
51173,county,"Smyth County, Virginia",2020,vac_bus_12plus,78,count
51175,county,"Southampton County, Virginia",2020,vac_bus_12plus,0,count
51177,county,"Spotsylvania County, Virginia",2020,vac_bus_12plus,288,count
51179,county,"Stafford County, Virginia",2020,vac_bus_12plus,91,count
51181,county,"Surry County, Virginia",2020,vac_bus_12plus,0,count
51183,county,"Sussex County, Virginia",2020,vac_bus_12plus,0,count
51185,county,"Tazewell County, Virginia",2020,vac_bus_12plus,204,count
51187,county,"Warren County, Virginia",2020,vac_bus_12plus,127,count
51191,county,"Washington County, Virginia",2020,vac_bus_12plus,96,count
51193,county,"Westmoreland County, Virginia",2020,vac_bus_12plus,32,count
51195,county,"Wise County, Virginia",2020,vac_bus_12plus,59,count
51197,county,"Wythe County, Virginia",2020,vac_bus_12plus,80,count
51199,county,"York County, Virginia",2020,vac_bus_12plus,69,count
51510,county,"Alexandria city, Virginia",2020,vac_bus_12plus,453,count
51520,county,"Bristol city, Virginia",2020,vac_bus_12plus,324,count
51530,county,"Buena Vista city, Virginia",2020,vac_bus_12plus,32,count
51540,county,"Charlottesville city, Virginia",2020,vac_bus_12plus,370,count
51550,county,"Chesapeake city, Virginia",2020,vac_bus_12plus,489,count
51570,county,"Colonial Heights city, Virginia",2020,vac_bus_12plus,181,count
51580,county,"Covington city, Virginia",2020,vac_bus_12plus,82,count
51590,county,"Danville city, Virginia",2020,vac_bus_12plus,637,count
51595,county,"Emporia city, Virginia",2020,vac_bus_12plus,66,count
51600,county,"Fairfax city, Virginia",2020,vac_bus_12plus,208,count
51610,county,"Falls Church city, Virginia",2020,vac_bus_12plus,186,count
51620,county,"Franklin city, Virginia",2020,vac_bus_12plus,16,count
51630,county,"Fredericksburg city, Virginia",2020,vac_bus_12plus,448,count
51640,county,"Galax city, Virginia",2020,vac_bus_12plus,35,count
51650,county,"Hampton city, Virginia",2020,vac_bus_12plus,482,count
51660,county,"Harrisonburg city, Virginia",2020,vac_bus_12plus,125,count
51670,county,"Hopewell city, Virginia",2020,vac_bus_12plus,125,count
51678,county,"Lexington city, Virginia",2020,vac_bus_12plus,58,count
51680,county,"Lynchburg city, Virginia",2020,vac_bus_12plus,424,count
51683,county,"Manassas city, Virginia",2020,vac_bus_12plus,130,count
51685,county,"Manassas Park city, Virginia",2020,vac_bus_12plus,80,count
51690,county,"Martinsville city, Virginia",2020,vac_bus_12plus,243,count
51700,county,"Newport News city, Virginia",2020,vac_bus_12plus,660,count
51710,county,"Norfolk city, Virginia",2020,vac_bus_12plus,812,count
51720,county,"Norton city, Virginia",2020,vac_bus_12plus,2,count
51730,county,"Petersburg city, Virginia",2020,vac_bus_12plus,224,count
51735,county,"Poquoson city, Virginia",2020,vac_bus_12plus,19,count
51740,county,"Portsmouth city, Virginia",2020,vac_bus_12plus,328,count
51750,county,"Radford city, Virginia",2020,vac_bus_12plus,54,count
51760,county,"Richmond city, Virginia",2020,vac_bus_12plus,1359,count
51770,county,"Roanoke city, Virginia",2020,vac_bus_12plus,682,count
51775,county,"Salem city, Virginia",2020,vac_bus_12plus,222,count
51790,county,"Staunton city, Virginia",2020,vac_bus_12plus,191,count
51800,county,"Suffolk city, Virginia",2020,vac_bus_12plus,92,count
51810,county,"Virginia Beach city, Virginia",2020,vac_bus_12plus,1199,count
51820,county,"Waynesboro city, Virginia",2020,vac_bus_12plus,199,count
51830,county,"Williamsburg city, Virginia",2020,vac_bus_12plus,55,count
51840,county,"Winchester city, Virginia",2020,vac_bus_12plus,298,count
51001,county,"Accomack County, Virginia",2020,vac_oth_12plus,0,count
51003,county,"Albemarle County, Virginia",2020,vac_oth_12plus,0,count
51005,county,"Alleghany County, Virginia",2020,vac_oth_12plus,0,count
51007,county,"Amelia County, Virginia",2020,vac_oth_12plus,0,count
51009,county,"Amherst County, Virginia",2020,vac_oth_12plus,0,count
51011,county,"Appomattox County, Virginia",2020,vac_oth_12plus,0,count
51013,county,"Arlington County, Virginia",2020,vac_oth_12plus,0,count
51015,county,"Augusta County, Virginia",2020,vac_oth_12plus,0,count
51017,county,"Bath County, Virginia",2020,vac_oth_12plus,0,count
51019,county,"Bedford County, Virginia",2020,vac_oth_12plus,0,count
51021,county,"Bland County, Virginia",2020,vac_oth_12plus,0,count
51023,county,"Botetourt County, Virginia",2020,vac_oth_12plus,0,count
51025,county,"Brunswick County, Virginia",2020,vac_oth_12plus,0,count
51027,county,"Buchanan County, Virginia",2020,vac_oth_12plus,0,count
51029,county,"Buckingham County, Virginia",2020,vac_oth_12plus,0,count
51031,county,"Campbell County, Virginia",2020,vac_oth_12plus,0,count
51033,county,"Caroline County, Virginia",2020,vac_oth_12plus,0,count
51035,county,"Carroll County, Virginia",2020,vac_oth_12plus,0,count
51036,county,"Charles City County, Virginia",2020,vac_oth_12plus,0,count
51037,county,"Charlotte County, Virginia",2020,vac_oth_12plus,0,count
51041,county,"Chesterfield County, Virginia",2020,vac_oth_12plus,0,count
51043,county,"Clarke County, Virginia",2020,vac_oth_12plus,0,count
51045,county,"Craig County, Virginia",2020,vac_oth_12plus,0,count
51047,county,"Culpeper County, Virginia",2020,vac_oth_12plus,0,count
51049,county,"Cumberland County, Virginia",2020,vac_oth_12plus,0,count
51051,county,"Dickenson County, Virginia",2020,vac_oth_12plus,0,count
51053,county,"Dinwiddie County, Virginia",2020,vac_oth_12plus,0,count
51057,county,"Essex County, Virginia",2020,vac_oth_12plus,0,count
51059,county,"Fairfax County, Virginia",2020,vac_oth_12plus,0,count
51061,county,"Fauquier County, Virginia",2020,vac_oth_12plus,0,count
51063,county,"Floyd County, Virginia",2020,vac_oth_12plus,0,count
51065,county,"Fluvanna County, Virginia",2020,vac_oth_12plus,0,count
51067,county,"Franklin County, Virginia",2020,vac_oth_12plus,0,count
51069,county,"Frederick County, Virginia",2020,vac_oth_12plus,0,count
51071,county,"Giles County, Virginia",2020,vac_oth_12plus,0,count
51073,county,"Gloucester County, Virginia",2020,vac_oth_12plus,0,count
51075,county,"Goochland County, Virginia",2020,vac_oth_12plus,0,count
51077,county,"Grayson County, Virginia",2020,vac_oth_12plus,0,count
51079,county,"Greene County, Virginia",2020,vac_oth_12plus,0,count
51081,county,"Greensville County, Virginia",2020,vac_oth_12plus,0,count
51083,county,"Halifax County, Virginia",2020,vac_oth_12plus,0,count
51085,county,"Hanover County, Virginia",2020,vac_oth_12plus,0,count
51087,county,"Henrico County, Virginia",2020,vac_oth_12plus,0,count
51089,county,"Henry County, Virginia",2020,vac_oth_12plus,0,count
51091,county,"Highland County, Virginia",2020,vac_oth_12plus,0,count
51093,county,"Isle of Wight County, Virginia",2020,vac_oth_12plus,0,count
51095,county,"James City County, Virginia",2020,vac_oth_12plus,0,count
51097,county,"King and Queen County, Virginia",2020,vac_oth_12plus,0,count
51099,county,"King George County, Virginia",2020,vac_oth_12plus,0,count
51101,county,"King William County, Virginia",2020,vac_oth_12plus,0,count
51103,county,"Lancaster County, Virginia",2020,vac_oth_12plus,0,count
51105,county,"Lee County, Virginia",2020,vac_oth_12plus,0,count
51107,county,"Loudoun County, Virginia",2020,vac_oth_12plus,0,count
51109,county,"Louisa County, Virginia",2020,vac_oth_12plus,0,count
51111,county,"Lunenburg County, Virginia",2020,vac_oth_12plus,0,count
51113,county,"Madison County, Virginia",2020,vac_oth_12plus,0,count
51115,county,"Mathews County, Virginia",2020,vac_oth_12plus,0,count
51117,county,"Mecklenburg County, Virginia",2020,vac_oth_12plus,0,count
51119,county,"Middlesex County, Virginia",2020,vac_oth_12plus,0,count
51121,county,"Montgomery County, Virginia",2020,vac_oth_12plus,0,count
51125,county,"Nelson County, Virginia",2020,vac_oth_12plus,0,count
51127,county,"New Kent County, Virginia",2020,vac_oth_12plus,0,count
51131,county,"Northampton County, Virginia",2020,vac_oth_12plus,0,count
51133,county,"Northumberland County, Virginia",2020,vac_oth_12plus,0,count
51135,county,"Nottoway County, Virginia",2020,vac_oth_12plus,0,count
51137,county,"Orange County, Virginia",2020,vac_oth_12plus,0,count
51139,county,"Page County, Virginia",2020,vac_oth_12plus,0,count
51141,county,"Patrick County, Virginia",2020,vac_oth_12plus,0,count
51143,county,"Pittsylvania County, Virginia",2020,vac_oth_12plus,0,count
51145,county,"Powhatan County, Virginia",2020,vac_oth_12plus,0,count
51147,county,"Prince Edward County, Virginia",2020,vac_oth_12plus,0,count
51149,county,"Prince George County, Virginia",2020,vac_oth_12plus,0,count
51153,county,"Prince William County, Virginia",2020,vac_oth_12plus,0,count
51155,county,"Pulaski County, Virginia",2020,vac_oth_12plus,0,count
51157,county,"Rappahannock County, Virginia",2020,vac_oth_12plus,0,count
51159,county,"Richmond County, Virginia",2020,vac_oth_12plus,0,count
51161,county,"Roanoke County, Virginia",2020,vac_oth_12plus,0,count
51163,county,"Rockbridge County, Virginia",2020,vac_oth_12plus,0,count
51165,county,"Rockingham County, Virginia",2020,vac_oth_12plus,0,count
51167,county,"Russell County, Virginia",2020,vac_oth_12plus,0,count
51169,county,"Scott County, Virginia",2020,vac_oth_12plus,0,count
51171,county,"Shenandoah County, Virginia",2020,vac_oth_12plus,0,count
51173,county,"Smyth County, Virginia",2020,vac_oth_12plus,0,count
51175,county,"Southampton County, Virginia",2020,vac_oth_12plus,0,count
51177,county,"Spotsylvania County, Virginia",2020,vac_oth_12plus,0,count
51179,county,"Stafford County, Virginia",2020,vac_oth_12plus,0,count
51181,county,"Surry County, Virginia",2020,vac_oth_12plus,0,count
51183,county,"Sussex County, Virginia",2020,vac_oth_12plus,0,count
51185,county,"Tazewell County, Virginia",2020,vac_oth_12plus,0,count
51187,county,"Warren County, Virginia",2020,vac_oth_12plus,0,count
51191,county,"Washington County, Virginia",2020,vac_oth_12plus,0,count
51193,county,"Westmoreland County, Virginia",2020,vac_oth_12plus,0,count
51195,county,"Wise County, Virginia",2020,vac_oth_12plus,0,count
51197,county,"Wythe County, Virginia",2020,vac_oth_12plus,0,count
51199,county,"York County, Virginia",2020,vac_oth_12plus,0,count
51510,county,"Alexandria city, Virginia",2020,vac_oth_12plus,0,count
51520,county,"Bristol city, Virginia",2020,vac_oth_12plus,0,count
51530,county,"Buena Vista city, Virginia",2020,vac_oth_12plus,0,count
51540,county,"Charlottesville city, Virginia",2020,vac_oth_12plus,0,count
51550,county,"Chesapeake city, Virginia",2020,vac_oth_12plus,0,count
51570,county,"Colonial Heights city, Virginia",2020,vac_oth_12plus,0,count
51580,county,"Covington city, Virginia",2020,vac_oth_12plus,0,count
51590,county,"Danville city, Virginia",2020,vac_oth_12plus,0,count
51595,county,"Emporia city, Virginia",2020,vac_oth_12plus,0,count
51600,county,"Fairfax city, Virginia",2020,vac_oth_12plus,0,count
51610,county,"Falls Church city, Virginia",2020,vac_oth_12plus,0,count
51620,county,"Franklin city, Virginia",2020,vac_oth_12plus,0,count
51630,county,"Fredericksburg city, Virginia",2020,vac_oth_12plus,0,count
51640,county,"Galax city, Virginia",2020,vac_oth_12plus,0,count
51650,county,"Hampton city, Virginia",2020,vac_oth_12plus,0,count
51660,county,"Harrisonburg city, Virginia",2020,vac_oth_12plus,0,count
51670,county,"Hopewell city, Virginia",2020,vac_oth_12plus,0,count
51678,county,"Lexington city, Virginia",2020,vac_oth_12plus,0,count
51680,county,"Lynchburg city, Virginia",2020,vac_oth_12plus,0,count
51683,county,"Manassas city, Virginia",2020,vac_oth_12plus,0,count
51685,county,"Manassas Park city, Virginia",2020,vac_oth_12plus,0,count
51690,county,"Martinsville city, Virginia",2020,vac_oth_12plus,0,count
51700,county,"Newport News city, Virginia",2020,vac_oth_12plus,0,count
51710,county,"Norfolk city, Virginia",2020,vac_oth_12plus,0,count
51720,county,"Norton city, Virginia",2020,vac_oth_12plus,0,count
51730,county,"Petersburg city, Virginia",2020,vac_oth_12plus,0,count
51735,county,"Poquoson city, Virginia",2020,vac_oth_12plus,0,count
51740,county,"Portsmouth city, Virginia",2020,vac_oth_12plus,0,count
51750,county,"Radford city, Virginia",2020,vac_oth_12plus,0,count
51760,county,"Richmond city, Virginia",2020,vac_oth_12plus,0,count
51770,county,"Roanoke city, Virginia",2020,vac_oth_12plus,0,count
51775,county,"Salem city, Virginia",2020,vac_oth_12plus,0,count
51790,county,"Staunton city, Virginia",2020,vac_oth_12plus,0,count
51800,county,"Suffolk city, Virginia",2020,vac_oth_12plus,0,count
51810,county,"Virginia Beach city, Virginia",2020,vac_oth_12plus,0,count
51820,county,"Waynesboro city, Virginia",2020,vac_oth_12plus,0,count
51830,county,"Williamsburg city, Virginia",2020,vac_oth_12plus,0,count
51840,county,"Winchester city, Virginia",2020,vac_oth_12plus,0,count
51001,county,"Accomack County, Virginia",2020,vac_12plus,106,count
51003,county,"Albemarle County, Virginia",2020,vac_12plus,517,count
51005,county,"Alleghany County, Virginia",2020,vac_12plus,356,count
51007,county,"Amelia County, Virginia",2020,vac_12plus,0,count
51009,county,"Amherst County, Virginia",2020,vac_12plus,0,count
51011,county,"Appomattox County, Virginia",2020,vac_12plus,0,count
51013,county,"Arlington County, Virginia",2020,vac_12plus,2682,count
51015,county,"Augusta County, Virginia",2020,vac_12plus,51,count
51017,county,"Bath County, Virginia",2020,vac_12plus,1,count
51019,county,"Bedford County, Virginia",2020,vac_12plus,315,count
51021,county,"Bland County, Virginia",2020,vac_12plus,0,count
51023,county,"Botetourt County, Virginia",2020,vac_12plus,4,count
51025,county,"Brunswick County, Virginia",2020,vac_12plus,80,count
51027,county,"Buchanan County, Virginia",2020,vac_12plus,3,count
51029,county,"Buckingham County, Virginia",2020,vac_12plus,1,count
51031,county,"Campbell County, Virginia",2020,vac_12plus,505,count
51033,county,"Caroline County, Virginia",2020,vac_12plus,0,count
51035,county,"Carroll County, Virginia",2020,vac_12plus,0,count
51036,county,"Charles City County, Virginia",2020,vac_12plus,0,count
51037,county,"Charlotte County, Virginia",2020,vac_12plus,4,count
51041,county,"Chesterfield County, Virginia",2020,vac_12plus,1676,count
51043,county,"Clarke County, Virginia",2020,vac_12plus,68,count
51045,county,"Craig County, Virginia",2020,vac_12plus,0,count
51047,county,"Culpeper County, Virginia",2020,vac_12plus,304,count
51049,county,"Cumberland County, Virginia",2020,vac_12plus,0,count
51051,county,"Dickenson County, Virginia",2020,vac_12plus,0,count
51053,county,"Dinwiddie County, Virginia",2020,vac_12plus,0,count
51057,county,"Essex County, Virginia",2020,vac_12plus,0,count
51059,county,"Fairfax County, Virginia",2020,vac_12plus,7862,count
51061,county,"Fauquier County, Virginia",2020,vac_12plus,399,count
51063,county,"Floyd County, Virginia",2020,vac_12plus,1,count
51065,county,"Fluvanna County, Virginia",2020,vac_12plus,1,count
51067,county,"Franklin County, Virginia",2020,vac_12plus,210,count
51069,county,"Frederick County, Virginia",2020,vac_12plus,88,count
51071,county,"Giles County, Virginia",2020,vac_12plus,215,count
51073,county,"Gloucester County, Virginia",2020,vac_12plus,0,count
51075,county,"Goochland County, Virginia",2020,vac_12plus,1,count
51077,county,"Grayson County, Virginia",2020,vac_12plus,0,count
51079,county,"Greene County, Virginia",2020,vac_12plus,0,count
51081,county,"Greensville County, Virginia",2020,vac_12plus,12,count
51083,county,"Halifax County, Virginia",2020,vac_12plus,650,count
51085,county,"Hanover County, Virginia",2020,vac_12plus,265,count
51087,county,"Henrico County, Virginia",2020,vac_12plus,2895,count
51089,county,"Henry County, Virginia",2020,vac_12plus,691,count
51091,county,"Highland County, Virginia",2020,vac_12plus,0,count
51093,county,"Isle of Wight County, Virginia",2020,vac_12plus,82,count
51095,county,"James City County, Virginia",2020,vac_12plus,129,count
51097,county,"King and Queen County, Virginia",2020,vac_12plus,0,count
51099,county,"King George County, Virginia",2020,vac_12plus,0,count
51101,county,"King William County, Virginia",2020,vac_12plus,0,count
51103,county,"Lancaster County, Virginia",2020,vac_12plus,1,count
51105,county,"Lee County, Virginia",2020,vac_12plus,234,count
51107,county,"Loudoun County, Virginia",2020,vac_12plus,653,count
51109,county,"Louisa County, Virginia",2020,vac_12plus,0,count
51111,county,"Lunenburg County, Virginia",2020,vac_12plus,0,count
51113,county,"Madison County, Virginia",2020,vac_12plus,0,count
51115,county,"Mathews County, Virginia",2020,vac_12plus,0,count
51117,county,"Mecklenburg County, Virginia",2020,vac_12plus,359,count
51119,county,"Middlesex County, Virginia",2020,vac_12plus,4,count
51121,county,"Montgomery County, Virginia",2020,vac_12plus,1041,count
51125,county,"Nelson County, Virginia",2020,vac_12plus,1,count
51127,county,"New Kent County, Virginia",2020,vac_12plus,0,count
51131,county,"Northampton County, Virginia",2020,vac_12plus,82,count
51133,county,"Northumberland County, Virginia",2020,vac_12plus,0,count
51135,county,"Nottoway County, Virginia",2020,vac_12plus,176,count
51137,county,"Orange County, Virginia",2020,vac_12plus,232,count
51139,county,"Page County, Virginia",2020,vac_12plus,189,count
51141,county,"Patrick County, Virginia",2020,vac_12plus,0,count
51143,county,"Pittsylvania County, Virginia",2020,vac_12plus,225,count
51145,county,"Powhatan County, Virginia",2020,vac_12plus,0,count
51147,county,"Prince Edward County, Virginia",2020,vac_12plus,170,count
51149,county,"Prince George County, Virginia",2020,vac_12plus,30,count
51153,county,"Prince William County, Virginia",2020,vac_12plus,1219,count
51155,county,"Pulaski County, Virginia",2020,vac_12plus,494,count
51157,county,"Rappahannock County, Virginia",2020,vac_12plus,1,count
51159,county,"Richmond County, Virginia",2020,vac_12plus,0,count
51161,county,"Roanoke County, Virginia",2020,vac_12plus,1154,count
51163,county,"Rockbridge County, Virginia",2020,vac_12plus,10,count
51165,county,"Rockingham County, Virginia",2020,vac_12plus,144,count
51167,county,"Russell County, Virginia",2020,vac_12plus,0,count
51169,county,"Scott County, Virginia",2020,vac_12plus,0,count
51171,county,"Shenandoah County, Virginia",2020,vac_12plus,225,count
51173,county,"Smyth County, Virginia",2020,vac_12plus,353,count
51175,county,"Southampton County, Virginia",2020,vac_12plus,0,count
51177,county,"Spotsylvania County, Virginia",2020,vac_12plus,657,count
51179,county,"Stafford County, Virginia",2020,vac_12plus,270,count
51181,county,"Surry County, Virginia",2020,vac_12plus,0,count
51183,county,"Sussex County, Virginia",2020,vac_12plus,0,count
51185,county,"Tazewell County, Virginia",2020,vac_12plus,1221,count
51187,county,"Warren County, Virginia",2020,vac_12plus,441,count
51191,county,"Washington County, Virginia",2020,vac_12plus,290,count
51193,county,"Westmoreland County, Virginia",2020,vac_12plus,315,count
51195,county,"Wise County, Virginia",2020,vac_12plus,271,count
51197,county,"Wythe County, Virginia",2020,vac_12plus,302,count
51199,county,"York County, Virginia",2020,vac_12plus,249,count
51510,county,"Alexandria city, Virginia",2020,vac_12plus,1123,count
51520,county,"Bristol city, Virginia",2020,vac_12plus,1249,count
51530,county,"Buena Vista city, Virginia",2020,vac_12plus,176,count
51540,county,"Charlottesville city, Virginia",2020,vac_12plus,1030,count
51550,county,"Chesapeake city, Virginia",2020,vac_12plus,1532,count
51570,county,"Colonial Heights city, Virginia",2020,vac_12plus,541,count
51580,county,"Covington city, Virginia",2020,vac_12plus,402,count
51590,county,"Danville city, Virginia",2020,vac_12plus,4192,count
51595,county,"Emporia city, Virginia",2020,vac_12plus,287,count
51600,county,"Fairfax city, Virginia",2020,vac_12plus,458,count
51610,county,"Falls Church city, Virginia",2020,vac_12plus,401,count
51620,county,"Franklin city, Virginia",2020,vac_12plus,148,count
51630,county,"Fredericksburg city, Virginia",2020,vac_12plus,1125,count
51640,county,"Galax city, Virginia",2020,vac_12plus,166,count
51650,county,"Hampton city, Virginia",2020,vac_12plus,2776,count
51660,county,"Harrisonburg city, Virginia",2020,vac_12plus,355,count
51670,county,"Hopewell city, Virginia",2020,vac_12plus,695,count
51678,county,"Lexington city, Virginia",2020,vac_12plus,251,count
51680,county,"Lynchburg city, Virginia",2020,vac_12plus,1864,count
51683,county,"Manassas city, Virginia",2020,vac_12plus,304,count
51685,county,"Manassas Park city, Virginia",2020,vac_12plus,169,count
51690,county,"Martinsville city, Virginia",2020,vac_12plus,1405,count
51700,county,"Newport News city, Virginia",2020,vac_12plus,2927,count
51710,county,"Norfolk city, Virginia",2020,vac_12plus,4060,count
51720,county,"Norton city, Virginia",2020,vac_12plus,43,count
51730,county,"Petersburg city, Virginia",2020,vac_12plus,2151,count
51735,county,"Poquoson city, Virginia",2020,vac_12plus,95,count
51740,county,"Portsmouth city, Virginia",2020,vac_12plus,1932,count
51750,county,"Radford city, Virginia",2020,vac_12plus,231,count
51760,county,"Richmond city, Virginia",2020,vac_12plus,5659,count
51770,county,"Roanoke city, Virginia",2020,vac_12plus,2937,count
51775,county,"Salem city, Virginia",2020,vac_12plus,690,count
51790,county,"Staunton city, Virginia",2020,vac_12plus,879,count
51800,county,"Suffolk city, Virginia",2020,vac_12plus,642,count
51810,county,"Virginia Beach city, Virginia",2020,vac_12plus,4308,count
51820,county,"Waynesboro city, Virginia",2020,vac_12plus,724,count
51830,county,"Williamsburg city, Virginia",2020,vac_12plus,195,count
51840,county,"Winchester city, Virginia",2020,vac_12plus,888,count
51001,county,"Accomack County, Virginia",2021,tot_adr,15628,count
51003,county,"Albemarle County, Virginia",2021,tot_adr,62146,count
51005,county,"Alleghany County, Virginia",2021,tot_adr,8278,count
51007,county,"Amelia County, Virginia",2021,tot_adr,6357,count
51009,county,"Amherst County, Virginia",2021,tot_adr,15094,count
51011,county,"Appomattox County, Virginia",2021,tot_adr,7426,count
51013,county,"Arlington County, Virginia",2021,tot_adr,147945,count
51015,county,"Augusta County, Virginia",2021,tot_adr,38214,count
51017,county,"Bath County, Virginia",2021,tot_adr,3011,count
51019,county,"Bedford County, Virginia",2021,tot_adr,42192,count
51021,county,"Bland County, Virginia",2021,tot_adr,3018,count
51023,county,"Botetourt County, Virginia",2021,tot_adr,17895,count
51025,county,"Brunswick County, Virginia",2021,tot_adr,8126,count
51027,county,"Buchanan County, Virginia",2021,tot_adr,8677,count
51029,county,"Buckingham County, Virginia",2021,tot_adr,7948,count
51031,county,"Campbell County, Virginia",2021,tot_adr,28389,count
51033,county,"Caroline County, Virginia",2021,tot_adr,13561,count
51035,county,"Carroll County, Virginia",2021,tot_adr,17279,count
51036,county,"Charles City County, Virginia",2021,tot_adr,3732,count
51037,county,"Charlotte County, Virginia",2021,tot_adr,6326,count
51041,county,"Chesterfield County, Virginia",2021,tot_adr,173372,count
51043,county,"Clarke County, Virginia",2021,tot_adr,6935,count
51045,county,"Craig County, Virginia",2021,tot_adr,2565,count
51047,county,"Culpeper County, Virginia",2021,tot_adr,22345,count
51049,county,"Cumberland County, Virginia",2021,tot_adr,5149,count
51051,county,"Dickenson County, Virginia",2021,tot_adr,7143,count
51053,county,"Dinwiddie County, Virginia",2021,tot_adr,13334,count
51057,county,"Essex County, Virginia",2021,tot_adr,4985,count
51059,county,"Fairfax County, Virginia",2021,tot_adr,526313,count
51061,county,"Fauquier County, Virginia",2021,tot_adr,32260,count
51063,county,"Floyd County, Virginia",2021,tot_adr,8680,count
51065,county,"Fluvanna County, Virginia",2021,tot_adr,12361,count
51067,county,"Franklin County, Virginia",2021,tot_adr,31642,count
51069,county,"Frederick County, Virginia",2021,tot_adr,40497,count
51071,county,"Giles County, Virginia",2021,tot_adr,8940,count
51073,county,"Gloucester County, Virginia",2021,tot_adr,22023,count
51075,county,"Goochland County, Virginia",2021,tot_adr,12211,count
51077,county,"Grayson County, Virginia",2021,tot_adr,8885,count
51079,county,"Greene County, Virginia",2021,tot_adr,10793,count
51081,county,"Greensville County, Virginia",2021,tot_adr,4532,count
51083,county,"Halifax County, Virginia",2021,tot_adr,19944,count
51085,county,"Hanover County, Virginia",2021,tot_adr,53018,count
51087,county,"Henrico County, Virginia",2021,tot_adr,175382,count
51089,county,"Henry County, Virginia",2021,tot_adr,28154,count
51091,county,"Highland County, Virginia",2021,tot_adr,1589,count
51093,county,"Isle of Wight County, Virginia",2021,tot_adr,19879,count
51095,county,"James City County, Virginia",2021,tot_adr,42985,count
51097,county,"King and Queen County, Virginia",2021,tot_adr,3233,count
51099,county,"King George County, Virginia",2021,tot_adr,12600,count
51101,county,"King William County, Virginia",2021,tot_adr,7715,count
51103,county,"Lancaster County, Virginia",2021,tot_adr,6709,count
51105,county,"Lee County, Virginia",2021,tot_adr,11071,count
51107,county,"Loudoun County, Virginia",2021,tot_adr,217978,count
51109,county,"Louisa County, Virginia",2021,tot_adr,20848,count
51111,county,"Lunenburg County, Virginia",2021,tot_adr,5677,count
51113,county,"Madison County, Virginia",2021,tot_adr,9965,count
51115,county,"Mathews County, Virginia",2021,tot_adr,3661,count
51117,county,"Mecklenburg County, Virginia",2021,tot_adr,18978,count
51119,county,"Middlesex County, Virginia",2021,tot_adr,5697,count
51121,county,"Montgomery County, Virginia",2021,tot_adr,52845,count
51125,county,"Nelson County, Virginia",2021,tot_adr,8678,count
51127,county,"New Kent County, Virginia",2021,tot_adr,10434,count
51131,county,"Northampton County, Virginia",2021,tot_adr,5730,count
51133,county,"Northumberland County, Virginia",2021,tot_adr,7715,count
51135,county,"Nottoway County, Virginia",2021,tot_adr,7695,count
51137,county,"Orange County, Virginia",2021,tot_adr,17113,count
51139,county,"Page County, Virginia",2021,tot_adr,13845,count
51141,county,"Patrick County, Virginia",2021,tot_adr,10129,count
51143,county,"Pittsylvania County, Virginia",2021,tot_adr,32300,count
51145,county,"Powhatan County, Virginia",2021,tot_adr,13431,count
51147,county,"Prince Edward County, Virginia",2021,tot_adr,11692,count
51149,county,"Prince George County, Virginia",2021,tot_adr,15464,count
51153,county,"Prince William County, Virginia",2021,tot_adr,195344,count
51155,county,"Pulaski County, Virginia",2021,tot_adr,18232,count
51157,county,"Rappahannock County, Virginia",2021,tot_adr,3964,count
51159,county,"Richmond County, Virginia",2021,tot_adr,4208,count
51161,county,"Roanoke County, Virginia",2021,tot_adr,51030,count
51163,county,"Rockbridge County, Virginia",2021,tot_adr,12896,count
51165,county,"Rockingham County, Virginia",2021,tot_adr,38874,count
51167,county,"Russell County, Virginia",2021,tot_adr,11791,count
51169,county,"Scott County, Virginia",2021,tot_adr,13952,count
51171,county,"Shenandoah County, Virginia",2021,tot_adr,21599,count
51173,county,"Smyth County, Virginia",2021,tot_adr,21623,count
51175,county,"Southampton County, Virginia",2021,tot_adr,8253,count
51177,county,"Spotsylvania County, Virginia",2021,tot_adr,60255,count
51179,county,"Stafford County, Virginia",2021,tot_adr,63724,count
51181,county,"Surry County, Virginia",2021,tot_adr,3819,count
51183,county,"Sussex County, Virginia",2021,tot_adr,5085,count
51185,county,"Tazewell County, Virginia",2021,tot_adr,23526,count
51187,county,"Warren County, Virginia",2021,tot_adr,19157,count
51191,county,"Washington County, Virginia",2021,tot_adr,32282,count
51193,county,"Westmoreland County, Virginia",2021,tot_adr,11103,count
51195,county,"Wise County, Virginia",2021,tot_adr,15786,count
51197,county,"Wythe County, Virginia",2021,tot_adr,17035,count
51199,county,"York County, Virginia",2021,tot_adr,34085,count
51510,county,"Alexandria city, Virginia",2021,tot_adr,102120,count
51520,county,"Bristol city, Virginia",2021,tot_adr,14786,count
51530,county,"Buena Vista city, Virginia",2021,tot_adr,3896,count
51540,county,"Charlottesville city, Virginia",2021,tot_adr,32670,count
51550,county,"Chesapeake city, Virginia",2021,tot_adr,116530,count
51570,county,"Colonial Heights city, Virginia",2021,tot_adr,10317,count
51580,county,"Covington city, Virginia",2021,tot_adr,4266,count
51590,county,"Danville city, Virginia",2021,tot_adr,28034,count
51595,county,"Emporia city, Virginia",2021,tot_adr,4134,count
