geoid,region_type,region_name,year,measure,value,measure_type
51013,county,"Arlington County, Virginia",2021,vac_res_12plus,476,count
51059,county,"Fairfax County, Virginia",2021,vac_res_12plus,1673,count
51107,county,"Loudoun County, Virginia",2021,vac_res_12plus,143,count
51153,county,"Prince William County, Virginia",2021,vac_res_12plus,472,count
51510,county,"Alexandria city, Virginia",2021,vac_res_12plus,260,count
51600,county,"Fairfax city, Virginia",2021,vac_res_12plus,41,count
51610,county,"Falls Church city, Virginia",2021,vac_res_12plus,29,count
51683,county,"Manassas city, Virginia",2021,vac_res_12plus,55,count
51685,county,"Manassas Park city, Virginia",2021,vac_res_12plus,11,count
11001,county,District of Columbia,2021,vac_bus_12plus,2802,count
24017,county,"Charles County, Maryland",2021,vac_bus_12plus,75,count
24021,county,"Frederick County, Maryland",2021,vac_bus_12plus,469,count
24031,county,"Montgomery County, Maryland",2021,vac_bus_12plus,2432,count
24033,county,"Prince George's County, Maryland",2021,vac_bus_12plus,2041,count
51013,county,"Arlington County, Virginia",2021,vac_bus_12plus,1097,count
51059,county,"Fairfax County, Virginia",2021,vac_bus_12plus,3647,count
51107,county,"Loudoun County, Virginia",2021,vac_bus_12plus,265,count
51153,county,"Prince William County, Virginia",2021,vac_bus_12plus,392,count
51510,county,"Alexandria city, Virginia",2021,vac_bus_12plus,380,count
51600,county,"Fairfax city, Virginia",2021,vac_bus_12plus,196,count
51610,county,"Falls Church city, Virginia",2021,vac_bus_12plus,160,count
51683,county,"Manassas city, Virginia",2021,vac_bus_12plus,130,count
51685,county,"Manassas Park city, Virginia",2021,vac_bus_12plus,88,count
11001,county,District of Columbia,2021,vac_oth_12plus,0,count
24017,county,"Charles County, Maryland",2021,vac_oth_12plus,0,count
24021,county,"Frederick County, Maryland",2021,vac_oth_12plus,0,count
24031,county,"Montgomery County, Maryland",2021,vac_oth_12plus,0,count
24033,county,"Prince George's County, Maryland",2021,vac_oth_12plus,0,count
51013,county,"Arlington County, Virginia",2021,vac_oth_12plus,0,count
51059,county,"Fairfax County, Virginia",2021,vac_oth_12plus,0,count
51107,county,"Loudoun County, Virginia",2021,vac_oth_12plus,0,count
51153,county,"Prince William County, Virginia",2021,vac_oth_12plus,0,count
51510,county,"Alexandria city, Virginia",2021,vac_oth_12plus,0,count
51600,county,"Fairfax city, Virginia",2021,vac_oth_12plus,0,count
51610,county,"Falls Church city, Virginia",2021,vac_oth_12plus,0,count
51683,county,"Manassas city, Virginia",2021,vac_oth_12plus,0,count
51685,county,"Manassas Park city, Virginia",2021,vac_oth_12plus,0,count
11001,county,District of Columbia,2021,vac_12plus,13572,count
24017,county,"Charles County, Maryland",2021,vac_12plus,267,count
24021,county,"Frederick County, Maryland",2021,vac_12plus,1347,count
24031,county,"Montgomery County, Maryland",2021,vac_12plus,7482,count
24033,county,"Prince George's County, Maryland",2021,vac_12plus,8410,count
51013,county,"Arlington County, Virginia",2021,vac_12plus,2670,count
51059,county,"Fairfax County, Virginia",2021,vac_12plus,8967,count
51107,county,"Loudoun County, Virginia",2021,vac_12plus,673,count
51153,county,"Prince William County, Virginia",2021,vac_12plus,1256,count
51510,county,"Alexandria city, Virginia",2021,vac_12plus,1020,count
51600,county,"Fairfax city, Virginia",2021,vac_12plus,433,count
51610,county,"Falls Church city, Virginia",2021,vac_12plus,349,count
51683,county,"Manassas city, Virginia",2021,vac_12plus,315,count
51685,county,"Manassas Park city, Virginia",2021,vac_12plus,187,count
