"","X","Accees.to.Care","Education","Employment.Access","Labor.Force.Participation","Population.Density","Walkability","Spatial.Segregation","Income.Inequality","Affordability","Environmental","Food.Access","Townsend","Incarceration","Mobility","geoid"
"1316",1316,0.939,0.726,0.114,0.738,0.071,0.303,0.6,0.55,0.495,0.65,0.832,0.845,1.00986064522667,0.117,51041100921
"1317",1317,0.947,0.703,0.018,0.734,0.003,0.244,0.462,0.494,0.527,0.77,0.721,0.874,0.965592690905887,0.217,51099040301
"1318",1318,0.859,0.64,0.103,0.735,0.089,0.359,0.769,0.475,0.601,0.523,0.958,0.795,0.997141243183386,0.109,51153900202
"1319",1319,0.98,0.723,0.029,0.624,0.002,0.193,0.225,0.438,0.432,0.717,0.779,0.918,0.924310664124843,0.108,51085320500
"1320",1320,0.905,0.635,0.087,0.646,0.041,0.603,0.705,0.443,0.475,0.561,0.985,0.743,0.935704519280734,0.183,51740212500
"1321",1321,0.967,0.729,0.026,0.674,0.002,0.261,0.4,0.481,0.464,0.723,0.794,0.923,0.965794968913184,0.178,51179010106
"1322",1322,0.949,0.719,0.063,0.687,0.081,0.308,0.794,0.518,0.559,0.699,0.969,0.906,1.05653305457188,0.209,51153901228
"1323",1323,0.906,0.644,0.014,0.626,0.002,0.127,0.5,0.419,0.38,0.732,0.497,0.86,0.925999265891351,0.078,51143011200
"1324",1324,0.936,0.669,0.009,0.657,0.001,0.132,0.281,0.444,0.306,0.755,0.452,0.876,0.892920491271714,0.144,51143010900
"1325",1325,0.95,0.81,0.468,0.792,0.101,0.641,0.775,0.504,0.622,0.498,1,0.789,1.06327718643217,0.209,51059471203
"1326",1326,0.892,0.713,0.154,0.601,0.042,0.655,0.675,0.365,0.474,0.652,0.994,0.756,0.985736301870317,0.158,51540000800
"1327",1327,0.938,0.649,0.02,0.623,0.003,0.181,0.313,0.419,0.401,0.735,0.585,0.903,0.90478619978541,0.091,51069050100
"1328",1328,0.952,0.711,0.058,0.7,0.003,0.267,0.363,0.302,0.38,0.678,0.738,0.864,0.921075763055219,0.112,51085320400
"1329",1329,0.932,0.641,0.009,0.578,0.003,0.278,0.194,0.453,0.369,0.795,0.655,0.848,0.876168869470753,0.178,51173030701
"1330",1330,0.955,0.761,0.302,0.728,0.053,0.569,0.7,0.505,0.495,0.56,0.988,0.866,1.04655734525374,0.053,51059450601
"1331",1331,0.928,0.652,0.011,0.576,0,0.234,0.512,0.146,0.422,0.781,0.455,0.916,0.913896517989349,0.101,51036600300
"1332",1332,0.93,0.74,0.086,0.66,0.027,0.303,0.437,0.337,0.464,0.67,0.836,0.768,0.936053727459186,0.158,51775010501
"1333",1333,0.973,0.728,0.274,0.672,0.047,0.826,0.862,0.318,0.622,0.527,0.996,0.779,0.991305675781976,0.154,51059452000
"1334",1334,0.941,0.657,0.01,0.664,0.001,0.159,0.056,0.442,0.348,0.794,0.608,0.922,0.885456878080072,0.106,51165010400
"1335",1335,0.97,0.719,0.047,0.761,0.026,0.22,0.744,0.525,0.401,0.68,0.752,0.855,1.01010543669112,0.108,51041100818
"1336",1336,0.93,0.778,0.089,0.868,0.089,0.474,0.813,0.447,0.549,0.613,0.977,0.747,1.03475179223064,0.298,51107611011
"1337",1337,0.926,0.678,0.15,0.724,0.05,0.652,0.488,0.456,0.517,0.593,0.988,0.772,0.930126898635382,0.29,51550020905
"1338",1338,0.937,0.7,0.022,0.597,0.004,0.297,0.331,0.408,0.359,0.768,0.785,0.874,0.932542062063387,0.176,51015070601
"1339",1339,0.916,0.719,0.017,0.625,0.012,0.29,0.544,0.378,0.096,0.781,0.652,0.855,0.961206393463946,0.24,51620090100
"1340",1340,0.856,0.592,0.007,0.54,0.001,0.148,0.387,0.397,0.327,0.778,0.301,0.866,0.881569942397257,0.132,51143010100
"1341",1341,0.935,0.698,0.157,0.658,0.061,0.627,0.625,0.374,0.58,0.52,0.791,0.664,0.887523045062189,0.314,51760060501
"1342",1342,0.99,0.837,0.093,0.803,0.06,0.372,0.606,0.626,0.432,0.661,0.995,0.938,1.08436629463472,0.158,51107611023
"1343",1343,0.923,0.674,0.013,0.669,0.002,0.123,0.487,0.483,0.569,0.804,0.588,0.874,0.966467664178829,0.094,51047930202
"1344",1344,0.947,0.654,0.01,0.503,0.002,0.272,0.331,0.424,0.464,0.812,0.545,0.891,0.907280966278657,0.066,51119951100
"1345",1345,0.959,0.706,0.038,0.572,0.046,0.404,0.649,0.459,0.487,0.652,0.977,0.819,0.97514038710813,0.117,51570830300
"1346",1346,0.913,0.735,0.3,0.758,0.115,0.485,0.787,0.38,0.569,0.532,1,0.757,1.02625162763207,0.135,51059471401
"1347",1347,0.984,0.822,0.029,0.569,0.045,0.486,0.126,0.306,0.21,0.763,0.758,0.9,0.93165738853235,0.152,51810043400
"1348",1348,0.955,0.719,0.084,0.691,0.032,0.326,0.612,0.521,0.485,0.653,0.944,0.885,1.01366152192353,0.055,51041100209
"1349",1349,0.961,0.834,0.347,0.681,0.06,0.734,0.537,0.358,0.432,0.495,0.995,0.909,1.03029652680704,0.078,51510200801
"1350",1350,0.895,0.63,0.015,0.576,0.002,0.233,0.112,0.381,0.39,0.812,0.662,0.826,0.865350976906908,0.143,51139030300
"1351",1351,0.874,0.648,0.077,0.643,0.035,0.546,0.562,0.304,0.538,0.569,0.702,0.77,0.90342782392862,0.146,51760070802
"1352",1352,0.949,0.702,0.016,0.591,0.001,0.168,0.275,0.449,0.358,0.82,0.568,0.887,0.924711361402425,0.115,51015071202
"1353",1353,0.981,0.787,0.094,0.69,0.027,0.527,0.838,0.518,0.39,0.619,0.936,0.917,1.06715410534429,0.077,51059422201
"1354",1354,0.904,0.655,0.008,0.486,0.001,0.239,0.55,0.353,0.306,0.753,0.466,0.864,0.918318533795448,0.122,51117930800
"1355",1355,0.942,0.772,0.093,0.769,0.051,0.651,0.512,0.448,0.527,0.696,0.961,0.772,0.98499801244091,0.288,51161030804
"1356",1356,0.988,0.765,0.022,0.774,0.015,0.4,0.506,0.531,0.369,0.737,0.875,0.944,1.02798780426286,0.069,51041101009
"1357",1357,0.868,0.596,0.108,0.692,0.135,0.614,0.738,0.567,0.601,0.626,0.764,0.83,0.994316350631231,0.123,51685920100
"1358",1358,0.979,0.844,0.325,0.66,0.13,0.911,0.393,0.448,0.456,0.413,1,0.865,0.974467963595015,0.286,51710004001
"1359",1359,0.897,0.641,0.008,0.552,0.001,0.146,0.1,0.431,0.295,0.796,0.301,0.821,0.835122953779654,0.14,51141030302
"1360",1360,0.903,0.684,0.056,0.708,0.029,0.238,0.4,0.428,0.401,0.697,0.938,0.875,0.965079489509163,0.188,51069051002
"1361",1361,0.961,0.762,0.088,0.724,0.051,0.509,0.731,0.511,0.517,0.664,0.991,0.935,1.07145346079051,0.074,51153901224
"1362",1362,0.973,0.809,0.099,0.781,0.072,0.348,0.756,0.412,0.485,0.641,0.992,0.919,1.07613154738029,0.16,51107611013
"1363",1363,0.95,0.73,0.086,0.72,0.021,0.457,0.642,0.444,0.453,0.626,0.815,0.853,0.980206449084195,0.207,51087200907
"1364",1364,0.943,0.677,0.014,0.617,0.006,0.235,0.356,0.466,0.443,0.774,0.644,0.904,0.927257113269318,0.224,51073100302
"1365",1365,0.962,0.86,0.411,0.78,0.087,0.889,0.606,0.446,0.58,0.385,1,0.867,1.03476945475989,0.214,51510201803
"1366",1366,0.972,0.706,0.054,0.734,0.066,0.238,0.45,0.422,0.401,0.739,0.736,0.781,0.922977117360707,0.321,51740213104
"1367",1367,0.941,0.712,0.121,0.737,0.031,0.468,0.731,0.537,0.506,0.623,0.704,0.881,1.01263626028731,0.097,51041100922
"1368",1368,0.992,0.827,0.201,0.72,0.049,0.443,0.744,0.451,0.601,0.593,0.998,0.857,1.05726686973827,0.112,51059482603
"1369",1369,0.961,0.732,0.02,0.648,0.002,0.234,0.331,0.386,0.548,0.771,0.805,0.923,0.956381631518285,0.197,51061930206
"1370",1370,0.947,0.71,0.03,0.733,0.008,0.185,0.544,0.51,0.569,0.701,0.885,0.893,0.995632920746705,0.162,51179010403
"1371",1371,0.971,0.624,0.008,0.21,0,0.18,0.587,0.457,0.474,0.794,0.468,0.925,0.896117200836871,0.202,51183870201
"1372",1372,0.911,0.658,0.007,0.625,0,0,0.494,0.4,0.348,0.83,0.552,0.894,0.960769031649888,0.067,51800075802
"1373",1373,0.967,0.726,0.151,0.682,0.085,0.54,0.556,0.559,0.453,0.643,0.932,0.841,0.994640576615004,0.155,51550020808
"1374",1374,0.91,0.666,0.007,0.56,0,0.182,0.219,0.431,0.443,0.789,0.398,0.797,0.863269789633873,0.139,51071930200
"1375",1375,0.932,0.729,0.165,0.664,0.077,0.603,0.724,0.507,0.506,0.689,0.987,0.878,1.04753398649898,0.215,51810046019
"1376",1376,0.918,0.724,0.044,0.717,0.018,0.265,0.731,0.545,0.548,0.715,0.91,0.947,1.06306095836418,0.185,51179010105
"1377",1377,0.973,0.728,0.182,0.721,0.02,0.599,0.7,0.498,0.443,0.673,0.98,0.816,1.0082894638154,0.17,51550020805
"1378",1378,0.937,0.7,0.022,0.596,0.005,0.298,0.332,0.408,0.359,0.776,0.786,0.874,0.93435016733001,0.177,51015070603
"1379",1379,0.959,0.72,0.016,0.705,0.002,0.201,0.481,0.451,0.517,0.772,0.815,0.919,0.988235955867811,0.184,51099040400
"1380",1380,0.936,0.74,0.087,0.653,0.019,0.284,0.679,0.548,0.411,0.617,0.84,0.902,1.01538372962913,0.175,51087200904
"1381",1381,0.953,0.83,0.514,0.744,0.147,0.784,0.606,0.343,0.495,0.458,1,0.923,1.06440376663363,0.161,51013100700
"1382",1382,0.845,0.593,0.005,0.377,0.001,0.114,0.019,0.404,0.274,0.79,0.089,0.766,0.763043341597633,0.203,51105950100
"1383",1383,0.966,0.767,0.14,0.72,0.084,0.44,0.819,0.533,0.517,0.618,0.922,0.923,1.06565841168828,0.248,51059431400
"1384",1384,0.92,0.666,0.016,0.616,0.002,0.2,0.245,0.455,0.634,0.781,0.685,0.861,0.915053124261093,0.119,51187020300
"1385",1385,0.941,0.712,0.013,0.677,0.001,0.135,0.275,0.458,0.348,0.812,0.681,0.826,0.931736032187735,0.101,51069050300
"1386",1386,0.923,0.731,0.104,0.676,0.028,0.717,0.431,0.312,0.495,0.628,0.995,0.823,0.942353820034851,0.259,51770003000
"1387",1387,0.938,0.664,0.012,0.569,0.001,0.222,0.475,0.443,0.401,0.787,0.571,0.82,0.910334206450391,0.219,51009010201
"1388",1388,0.932,0.667,0.017,0.672,0.005,0.29,0.3,0.444,0.422,0.764,0.773,0.87,0.913296455810814,0.288,51171040101
"1389",1389,0.94,0.667,0.094,0.628,0.028,0.531,0.662,0.493,0.495,0.659,0.968,0.892,0.984265311904576,0.256,51770002200
"1390",1390,0.924,0.69,0.2,0.662,0.095,0.71,0.469,0.185,0.538,0.393,0.413,0.718,0.826422139843,0.144,51760010600
"1391",1391,0.965,0.748,0.083,0.699,0.026,0.278,0.647,0.47,0.432,0.653,0.933,0.926,1.02161123325966,0.19,51087200415
"1392",1392,0.96,0.707,0.044,0.662,0.013,0.243,0.456,0.534,0.633,0.675,0.908,0.94,0.986544980904684,0.124,51179010502
"1393",1393,0.72,0.649,0.009,0.598,0.005,0.352,0.275,0.317,0.39,0.781,0.42,0.862,0.939452274747047,0.116,51185020200
"1394",1394,0.959,0.784,0.051,0.48,0.014,0.341,0.45,0.271,0.306,0.76,0.955,0.925,0.990465305618404,0.128,51095080104
"1395",1395,0.932,0.642,0.006,0.449,0.001,0.143,0.081,0.423,0.295,0.809,0.56,0.941,0.867013999057995,0.139,51167030402
"1396",1396,0.943,0.703,0.023,0.661,0.012,0.264,0.481,0.373,0.611,0.692,0.813,0.844,0.946314528497656,0.141,51047930204
"1397",1397,0.959,0.716,0.103,0.737,0.023,0.364,0.794,0.449,0.559,0.669,0.97,0.857,1.03145616504553,0.124,51683910402
"1398",1398,0.91,0.652,0.008,0.616,0.001,0.121,0.387,0.368,0.474,0.775,0.269,0.778,0.862594078728548,0.196,51067020901
"1399",1399,0.846,0.658,0.009,0.488,0.001,0.196,0.137,0.252,0.264,0.788,0.291,0.654,0.782568118611941,0.295,51027010400
"1400",1400,0.948,0.693,0.038,0.601,0.032,0.506,0.418,0.451,0.432,0.716,0.818,0.829,0.934292578685559,0.129,51031020300
"1401",1401,0.93,0.702,0.029,0.555,0.02,0.588,0.381,0.365,0.432,0.737,0.647,0.782,0.891182500918346,0.241,51750010201
"1402",1402,0.973,0.691,0.133,0.636,0.041,0.632,0.338,0.562,0.422,0.626,0.827,0.94,0.951849189232334,0.054,51550020001
"1403",1403,0.968,0.828,0.178,0.829,0.11,0.748,0.769,0.52,0.559,0.633,0.997,0.885,1.09584681289842,0.229,51059422402
"1404",1404,0.931,0.692,0.012,0.67,0.002,0.227,0.274,0.221,0.306,0.811,0.693,0.913,0.922887289943163,0.157,51165010302
"1405",1405,0.983,0.694,0.024,0.726,0.001,0.108,0.444,0.513,0.411,0.691,0.777,0.899,0.953477962516339,0.097,51087201601
"1406",1406,0.905,0.643,0.012,0.605,0.001,0.093,0.406,0.48,0.337,0.751,0.316,0.813,0.886174720374051,0.122,51143010803
"1407",1407,0.937,0.678,0.007,0.521,0,0.076,0.275,0.489,0.538,0.819,0.375,0.92,0.917055852329432,0.053,51023040100
"1408",1408,0.953,0.778,0.126,0.674,0.078,0.612,0.781,0.488,0.527,0.65,0.999,0.911,1.07369363590556,0.16,51059432202
"1409",1409,0.976,0.719,0.06,0.678,0.082,0.635,0.481,0.466,0.358,0.792,0.962,0.936,1.01121794479977,0.202,51810045425
"1410",1410,0.956,0.667,0.017,0.634,0.027,0.331,0.256,0.388,0.495,0.744,0.69,0.747,0.861834609558807,0.154,51155210700
"1411",1411,0.891,0.657,0.029,0.67,0.003,0.193,0.425,0.461,0.411,0.722,0.572,0.908,0.940219203563879,0.188,51165011700
"1412",1412,0.966,0.751,0.051,0.656,0.011,0.465,0.444,0.435,0.432,0.792,0.831,0.91,0.995326568928889,0.132,51550021014
"1413",1413,0.919,0.754,0.115,0.751,0.026,0.664,0.338,0.451,0.464,0.695,0.936,0.924,1.00424897880793,0.121,51540000900
"1414",1414,0.978,0.702,0.185,0.643,0.05,0.665,0.618,0.547,0.463,0.672,0.997,0.905,1.00959918632366,0.175,51810046009
"1415",1415,0.912,0.636,0.009,0.493,0,0.18,0.275,0.33,0.316,0.806,0.406,0.78,0.837497858590865,0.2,51141030101
"1416",1416,0.946,0.671,0.022,0.628,0.003,0.266,0.312,0.429,0.401,0.723,0.6,0.921,0.909962481943317,0.158,51031020200
"1417",1417,0.666,0.65,0.007,0.535,0,0.185,0.119,0.422,0.401,0.849,0.645,0.905,0.98221338511069,0.08,51045050100
"1418",1418,0.395,0.635,0.008,0.465,0.001,0.118,0.256,0.409,0.348,0.799,0.325,0.871,1.02921556539441,0.161,51141030202
"1419",1419,0.954,0.816,0.174,0.705,0.07,0.565,0.637,0.538,0.517,0.649,0.998,0.931,1.08405610147195,0.112,51059430203
"1420",1420,0.964,0.792,0.057,0.725,0.053,0.314,0.719,0.597,0.485,0.699,0.996,0.939,1.09051088533099,0.139,51153901415
"1421",1421,0.88,0.715,0.082,0.763,0.025,0.757,0.494,0.411,0.401,0.688,0.99,0.835,0.985790442059812,0.278,51660000301
"1422",1422,0.936,0.661,0.008,0.614,0.001,0.107,0.425,0.455,0.411,0.797,0.525,0.856,0.930377125288298,0.036,51011040200
"1423",1423,0.938,0.768,0.068,0.637,0.03,0.463,0.506,0.313,0.39,0.61,0.996,0.8,0.947280137457546,0.296,51590000700
"1424",1424,0.927,0.797,0.255,0.772,0.163,0.834,0.488,0.328,0.547,0.408,0.987,0.707,0.93081775640006,0.44,51760040900
"1425",1425,0.915,0.651,0.008,0.632,0.001,0.201,0.344,0.409,0.422,0.778,0.284,0.866,0.886321689888048,0.151,51019030501
"1426",1426,0.902,0.691,0.038,0.633,0.043,0.415,0.394,0.473,0.453,0.722,0.998,0.854,0.970992211467729,0.169,51820003400
"1427",1427,0.907,0.766,0.256,0.71,0.049,0.814,0.619,0.488,0.517,0.572,0.939,0.937,1.04490747293915,0.226,51600300200
"1428",1428,0.905,0.63,0.01,0.581,0.001,0.107,0.519,0.458,0.443,0.802,0.504,0.906,0.950190375667074,0.083,51007930101
"1429",1429,0.83,0.662,0.007,0.592,0.001,0.208,0.675,0.298,0.211,0.842,0.396,0.803,0.963434660817093,0.137,51131930200
"1430",1430,0.949,0.691,0.027,0.734,0.02,0.467,0.231,0.436,0.453,0.753,0.96,0.863,0.934892300669036,0.159,51031020402
"1431",1431,0.949,0.675,0.008,0.582,0.001,0.061,0.212,0.394,0.548,0.797,0.568,0.821,0.881733386644946,0.069,51155210500
"1432",1432,0.931,0.771,0.048,0.66,0.117,0.435,0.236,0.427,0.425,0.643,1,0.818,0.945989784453689,0.261,51810043005
"1433",1433,0.985,0.779,0.048,0.706,0.037,0.233,0.481,0.467,0.327,0.749,0.997,0.938,1.02375208804746,0.214,51199050206
"1434",1434,0.917,0.701,0.028,0.663,0.004,0.31,0.531,0.43,0.443,0.781,0.807,0.856,0.977076357897545,0.227,51095080305
"1435",1435,0.905,0.643,0.012,0.605,0.001,0.093,0.406,0.48,0.337,0.745,0.316,0.813,0.884994292513402,0.122,51143010804
"1436",1436,0.93,0.676,0.013,0.574,0.001,0.082,0.487,0.531,0.412,0.799,0.72,0.917,0.98225464082475,0.073,51137110104
"1437",1437,0.93,0.749,0.092,0.63,0.062,0.656,0.444,0.409,0.432,0.718,1,0.867,0.995252720647866,0.181,51810044402
"1438",1438,0.983,0.795,0.016,0.481,0.008,0.227,0.212,0.347,0.295,0.791,0.792,0.951,0.952727478205388,0.112,51095080304
"1439",1439,0.962,0.727,0.035,0.725,0.032,0.15,0.712,0.482,0.517,0.676,0.83,0.913,1.02253362343781,0.161,51179010108
"1440",1440,0.924,0.607,0.012,0.602,0.005,0.284,0.2,0.407,0.411,0.803,0.519,0.797,0.84298880693687,0.162,51165010200
"1441",1441,0.921,0.627,0.008,0.557,0.001,0.047,0.412,0.427,0.38,0.767,0.339,0.814,0.870080500417215,0.149,51143010400
"1442",1442,0.978,0.795,0.15,0.781,0.068,0.567,0.694,0.618,0.506,0.613,0.998,0.953,1.08540980661268,0.131,51107611207
"1443",1443,0.992,0.873,0.186,0.561,0.013,0.323,0.488,0.327,0.274,0.632,0.969,0.978,1.0401538971119,0.067,51059480301
"1444",1444,0.958,0.651,0.013,0.71,0.001,0.139,0.537,0.54,0.411,0.724,0.611,0.803,0.923085911330852,0.14,51033030201
"1445",1445,0.977,0.755,0.013,0.633,0.017,0.301,0.338,0.51,0.422,0.801,0.861,0.924,0.984768205821349,0.165,51065020104
"1446",1446,0.935,0.742,0.092,0.821,0.092,0.42,0.612,0.555,0.538,0.688,0.978,0.894,1.06035322899849,0.125,51107610504
"1447",1447,0.964,0.767,0.107,0.778,0.084,0.435,0.812,0.508,0.548,0.633,0.984,0.821,1.04537251985587,0.258,51107611014
"1448",1448,0.938,0.771,0.033,0.715,0.015,0.306,0.55,0.476,0.432,0.787,0.896,0.939,1.04491031655579,0.211,51003010303
"1449",1449,0.947,0.735,0.042,0.805,0.025,0.246,0.819,0.49,0.548,0.656,0.82,0.899,1.04083611153154,0.23,51179010210
"1450",1450,0.986,0.762,0.066,0.692,0.055,0.294,0.4,0.582,0.295,0.78,0.98,0.963,1.03320176860624,0.14,51550021011
"1451",1451,0.976,0.767,0.04,0.655,0.027,0.438,0.5,0.403,0.422,0.761,0.99,0.94,1.0184699376917,0.169,51095080202
"1452",1452,0.947,0.703,0.018,0.734,0.003,0.244,0.462,0.494,0.527,0.761,0.721,0.874,0.963822049114914,0.217,51099040302
"1453",1453,0.94,0.731,0.053,0.696,0.036,0.748,0.673,0.341,0.485,0.683,0.886,0.747,0.939944821631999,0.496,51680001602
"1454",1454,0.93,0.692,0.012,0.67,0.002,0.227,0.275,0.219,0.306,0.795,0.694,0.913,0.920134986016343,0.157,51165010301
"1455",1455,0.954,0.731,0.087,0.721,0.107,0.428,0.794,0.533,0.39,0.709,0.98,0.9,1.07020009530089,0.186,51810046214
"1456",1456,0.942,0.632,0.007,0.538,0.001,0.15,0.081,0.425,0.38,0.845,0.261,0.937,0.856007107165446,0.073,51191010800
"1457",1457,0.982,0.818,0.257,0.705,0.064,0.754,0.519,0.496,0.453,0.599,0.993,0.931,1.044332456221,0.123,51059460702
"1458",1458,0.945,0.766,0.241,0.764,0.051,0.694,0.475,0.541,0.506,0.53,1,0.898,1.01423159412667,0.103,51087200302
"1459",1459,0.893,0.62,0.007,0.564,0.002,0.198,0.156,0.38,0.274,0.785,0.306,0.84,0.841306546487099,0.08,51035080603
"1460",1460,0.941,0.692,0.011,0.65,0.002,0.154,0.325,0.505,0.422,0.796,0.693,0.902,0.943853910744513,0.207,51073100201
"1461",1461,1,0.729,0.699,0.971,0.03,0.786,0.555,0.427,0.644,0.394,1,0.689,0.914758243724464,0.546,51013103401
"1462",1462,0.999,0.737,0.064,0.993,0.004,0.304,0.725,0.916,0.274,0.619,0.702,0.915,1.0026532434216,0.728,51810045000
"1463",1463,0.976,0.778,0.058,0.714,0.036,0.27,0.494,0.498,0.474,0.712,0.846,0.898,1.01179544127497,0.123,51041100929
"1464",1464,0.998,0.854,0.322,0.657,0.063,0.65,0.637,0.474,0.39,0.578,0.984,0.936,1.07100309051722,0.099,51059470800
"1465",1465,0.968,0.797,0.216,0.717,0.103,0.669,0.306,0.365,0.474,0.446,1,0.875,0.935762630933972,0.333,51710003800
"1466",1466,0.951,0.772,0.175,0.756,0.08,0.565,0.712,0.529,0.601,0.633,0.966,0.905,1.07244220191837,0.118,51059430802
"1467",1467,0.844,0.634,0.009,0.622,0.001,0.128,0.45,0.331,0.527,0.799,0.382,0.768,0.904117306993435,0.104,51029930102
"1468",1468,0.718,0.664,0.009,0.627,0.001,0.231,0.469,0.389,0.306,0.845,0.458,0.907,1.01827918385473,0.07,51001090202
"1469",1469,0.951,0.695,0.014,0.683,0.004,0.278,0.475,0.523,0.412,0.795,0.753,0.892,0.981590386614742,0.101,51079030201
"1470",1470,0.929,0.693,0.107,0.656,0.06,0.319,0.662,0.281,0.717,0.6,0.983,0.677,0.913220069820535,0.392,51630000202
"1471",1471,0.92,0.64,0.01,0.575,0.001,0.133,0.106,0.39,0.453,0.801,0.537,0.938,0.884481874411145,0.089,51019030605
"1472",1472,0.953,0.738,0.017,0.651,0.001,0.163,0.344,0.506,0.474,0.786,0.731,0.925,0.983027534437504,0.059,51061930204
"1473",1473,0.934,0.712,0.124,0.682,0.041,0.673,0.55,0.352,0.445,0.637,0.99,0.754,0.945885435725028,0.201,51810042600
"1474",1474,0.926,0.589,0.008,0.66,0,0.035,0.062,0.53,0.38,0.868,0.404,0.88,0.860061591861768,0.09,51165011000
"1475",1475,0.951,0.725,0.06,0.698,0.019,0.377,0.6,0.379,0.601,0.656,0.982,0.904,0.998318963355556,0.184,51179010406
"1476",1476,0.958,0.744,0.075,0.716,0.008,0.455,0.688,0.463,0.348,0.732,0.958,0.874,1.03064341300386,0.152,51550020804
"1477",1477,0.982,0.848,0.093,0.841,0.026,0.374,0.75,0.618,0.306,0.67,0.987,0.971,1.12139236474938,0.15,51107611901
"1478",1478,0.97,0.762,0.046,0.732,0.022,0.514,0.45,0.457,0.474,0.716,0.989,0.865,0.991769274663011,0.173,51107610702
"1479",1479,0.921,0.649,0.014,0.67,0.002,0.171,0.243,0.528,0.421,0.756,0.391,0.865,0.882998280494894,0.18,51019030603
"1480",1480,0.965,0.727,0.015,0.683,0.003,0.211,0.481,0.501,0.348,0.769,0.789,0.881,0.977482465223575,0.174,51095080403
"1481",1481,0.974,0.792,0.054,0.758,0.063,0.748,0.675,0.611,0.548,0.69,0.97,0.92,1.07414080494469,0.137,51153901010
"1482",1482,0.962,0.647,0.008,0.615,0.001,0.199,0.281,0.447,0.358,0.785,0.484,0.896,0.892469613703215,0.067,51031020102
"1483",1483,0.907,0.654,0.27,0.79,0.127,0.67,0.75,0.453,0.527,0.526,0.98,0.794,1.00060072492329,0.158,51059450500
"1484",1484,0.966,0.734,0.015,0.656,0,0.173,0.406,0.398,0.517,0.803,0.762,0.938,0.980645520257239,0.142,51061930203
"1485",1485,0.971,0.679,0.058,0.601,0.022,0.425,0.362,0.478,0.422,0.711,0.873,0.879,0.93096574979954,0.133,51161030203
"1486",1486,0.962,0.751,0.027,0.573,0.017,0.157,0.3,0.309,0.2,0.728,0.85,0.872,0.935809017098523,0.079,51690000500
"1487",1487,0.969,0.799,0.097,0.813,0.045,0.36,0.825,0.564,0.517,0.659,0.992,0.904,1.08088926822306,0.344,51107611031
"1488",1488,0.959,0.664,0.01,0.604,0.001,0.132,0.144,0.367,0.369,0.877,0.686,0.95,0.916584741023496,0.098,51015070801
"1489",1489,0.969,0.729,0.024,0.598,0.01,0.359,0.437,0.401,0.39,0.799,0.941,0.844,0.967235459779551,0.124,51093280106
"1490",1490,0.946,0.68,0.084,0.695,0.021,0.332,0.45,0.418,0.527,0.473,0.635,0.793,0.874279415033894,0.103,51087201503
"1491",1491,0.963,0.799,0.155,0.781,0.02,0.475,0.736,0.563,0.537,0.638,0.934,0.95,1.09089117243725,0.081,51059421300
"1492",1492,0.946,0.676,0.011,0.638,0.001,0.203,0.544,0.433,0.464,0.776,0.724,0.861,0.958334614686921,0.134,51149850501
"1493",1493,0.974,0.733,0.063,0.748,0.073,0.27,0.844,0.509,0.306,0.737,0.884,0.94,1.07581659762202,0.165,51810046216
"1494",1494,0.939,0.64,0.01,0.668,0.002,0.129,0.162,0.433,0.401,0.816,0.452,0.926,0.89521184292058,0.047,51015070400
"1495",1495,0.932,0.667,0.017,0.672,0.005,0.291,0.3,0.444,0.422,0.755,0.773,0.87,0.911518291513848,0.288,51171040102
"1496",1496,0.961,0.736,0.065,0.688,0.007,0.245,0.512,0.454,0.454,0.707,0.866,0.982,1.02156653573043,0.046,51153901234
"1497",1497,0.958,0.706,0.123,0.652,0.082,0.567,0.494,0.371,0.432,0.682,0.975,0.845,0.96503363412616,0.197,51810042400
"1498",1498,0.876,0.617,0.007,0.582,0.001,0.118,0.262,0.328,0.253,0.836,0.32,0.832,0.858323867963737,0.21,51077060102
"1499",1499,0.949,0.661,0.008,0.648,0.001,0.266,0.081,0.449,0.432,0.839,0.525,0.824,0.86449463400064,0.1,51063920103
"1500",1500,0.986,0.77,0.061,0.815,0.081,0.386,0.812,0.645,0.464,0.727,0.914,0.949,1.11002335075807,0.106,51153901412
"1501",1501,0.95,0.75,0.13,0.716,0.08,0.424,0.644,0.554,0.443,0.707,0.978,0.875,1.04383056670199,0.239,51550020811
"1502",1502,0.913,0.656,0.011,0.636,0,0.145,0.662,0.456,0.422,0.785,0.296,0.835,0.948611181576349,0.062,51097950400
"1503",1503,0.98,0.827,0.107,0.798,0.068,0.45,0.412,0.529,0.411,0.697,0.972,0.914,1.04305631951961,0.15,51087200141
"1504",1504,0.929,0.713,0.012,0.628,0.001,0.187,0.337,0.346,0.369,0.826,0.675,0.866,0.9435239665243,0.119,51003010100
"1505",1505,0.986,0.792,0.123,0.827,0.033,0.474,0.756,0.507,0.517,0.628,1,0.841,1.04987878161386,0.154,51107611006
