"","Accees to Care","Education","Employment Access","Labor Force Participation","Population Density","Walkability","Spatial Segregation","Income Inequality","Affordability","Environmental","Food Access","Townsend","Mobility","geoid","Incarceration"
"1126",0.984,0.823,0.148,0.619,0.061,0.37,0.608,0.617,0.442,0.638,0.991,0.904,0.949,"51059430101",0.988360197062265
"1127",0.923,0.645,0.011,0.664,0.001,0.128,0.601,0.541,0.352,0.79,0.45,0.923,0.826,"51057950800",0.912375400275652
"1128",0.941,0.84,0.384,0.665,0.213,0.969,0.568,0.356,0.47,0.397,1,0.789,0.893,"51510201802",0.949709887283102
"1129",0.947,0.727,0.046,0.637,0.025,0.378,0.684,0.468,0.366,0.747,0.737,0.842,0.804,"51550021503",0.943167669503449
"1130",0.911,0.687,0.013,0.609,0.002,0.219,0.367,0.417,0.399,0.777,0.423,0.855,0.824,"51031020500",0.856425179868756
"1131",0.959,0.784,0.456,0.713,0.159,0.76,0.88,0.394,0.509,0.48,1,0.856,0.859,"51013100800",1.01612640984698
"1132",0.932,0.724,0.111,0.654,0.053,0.435,0.854,0.457,0.568,0.619,1,0.809,0.628,"51059482505",0.989575293405985
"1133",0.964,0.88,0.111,0.867,0.092,0.696,0.544,0.457,0.54,0.189,0.999,0.808,0.694,"51013101601",0.923554295792609
"1134",0.933,0.786,0.064,0.715,0.082,0.695,0.424,0.372,0.329,0.717,0.861,0.814,0.847,"51810044008",0.92762148380812
"1135",0.961,0.747,0.137,0.662,0.062,0.432,0.658,0.529,0.374,0.683,0.936,0.86,0.846,"51810046002",0.967698632244896
"1136",0.91,0.64,0.011,0.588,0.001,0.17,0.171,0.425,0.368,0.811,0.481,0.836,0.805,"51139030500",0.811062446678519
"1137",0.932,0.682,0.111,0.654,0.003,0.435,0.272,0.457,0.417,0.764,0.727,0.809,0.787,"51155210600",0.858149649429724
"1138",0.848,0.712,0.414,0.762,0.359,0.585,0.873,0.489,0.639,0.455,0.988,0.673,0.819,"51013102803",1.01512199413058
"1139",0.974,0.655,0.017,0.595,0.01,0.305,0.551,0.463,0.402,0.77,0.825,0.795,0.913,"51009010402",0.864404687252867
"1140",0.973,0.813,0.127,0.674,0.07,0.605,0.772,0.588,0.478,0.645,0.987,0.843,0.801,"51059431300",1.0129091756353
"1141",0.979,0.839,0.204,0.65,0.048,0.542,0.645,0.371,0.436,0.639,0.945,0.834,0.857,"51059461100",0.969674172628584
"1142",0.89,0.697,0.02,0.654,0.006,0.25,0.538,0.523,0.394,0.76,0.687,0.848,0.877,"51069050801",0.921684775760655
"1143",0.949,0.713,0.063,0.684,0.026,0.406,0.589,0.502,0.639,0.685,0.856,0.845,0.777,"51177020304",0.933355950009129
"1144",0.943,0.754,0.086,0.743,0.058,0.587,0.468,0.568,0.461,0.652,0.789,0.836,0.859,"51770003100",0.925104638528428
"1145",0.958,0.793,0.026,0.652,0.013,0.302,0.456,0.486,0.388,0.78,0.874,0.888,0.808,"51095080307",0.95866431849765
"1146",0.991,0.762,0.066,0.699,0.005,0.246,0.291,0.465,0.357,0.652,0.788,0.946,0.892,"51085320801",0.88778295882359
"1147",0.944,0.755,0.03,0.561,0.022,0.32,0.321,0.443,0.477,0.803,0.91,0.893,0.796,"51790000401",0.926125814308547
"1148",0.976,0.863,0.47,0.733,0.109,0.719,0.582,0.399,0.459,0.48,0.997,0.895,0.898,"51013100900",0.995260898612604
"1149",0.944,0.733,0.054,0.662,0.021,0.335,0.753,0.565,0.551,0.713,0.904,0.886,0.799,"51177020312",0.990734981217598
"1150",0.946,0.686,0.011,0.58,0,0.1,0.089,0.551,0.343,0.819,0.688,0.892,0.889,"51171040400",0.841464534295313
"1151",0.973,0.731,0.054,0.559,0.036,0.574,0.221,0.4,0.408,0.685,0.894,0.877,0.781,"51775010200",0.859766572093355
"1152",0.874,0.656,0.009,0.579,0.001,0.232,0.24,0.532,0.439,0.788,0.74,0.824,0.826,"51071930400",0.861499217942404
"1153",0.959,0.708,0.016,0.646,0.002,0.197,0.373,0.461,0.523,0.797,0.71,0.877,0.885,"51047930104",0.887281150079767
"1154",0.934,0.76,0.161,0.723,0.071,0.601,0.741,0.443,0.481,0.694,0.965,0.831,0.783,"51550020814",0.998761482831868
"1155",0.959,0.726,0.016,0.713,0.015,0.226,0.487,0.574,0.574,0.796,0.776,0.834,0.885,"51177020408",0.925700122180793
"1156",0.924,0.748,0.222,0.762,0.121,0.63,0.88,0.437,0.563,0.597,0.992,0.807,0.837,"51059491601",1.00891635802315
"1157",0.898,0.68,0.008,0.48,0.001,0.107,0,0.39,0.349,0.746,0.438,0.844,0.946,"51169030500",0.764812750313451
"1158",0.96,0.805,0.149,0.729,0.094,0.593,0.91,0.528,0.529,0.622,0.993,0.848,0.86,"51059430901",1.03484296984389
"1159",0.946,0.734,0.018,0.671,0.003,0.208,0.449,0.416,0.537,0.771,0.614,0.826,0.939,"51099040200",0.882389690110735
"1160",0.983,0.869,0.051,0.496,0.016,0.485,0.437,0.308,0.402,0.732,0.831,0.824,0.645,"51830370100",0.934593636162992
"1161",0.943,0.751,0.124,0.764,0.171,0.569,0.829,0.552,0.574,0.644,0.981,0.816,0.902,"51059491402",1.01231864427201
"1162",0.909,0.664,0.105,0.526,0.031,0.293,0.722,0.526,0.543,0.669,0.903,0.806,0.694,"51041100817",0.938001722719587
"1163",0.904,0.766,0.435,0.835,0.337,0.805,0.842,0.515,0.619,0.48,1,0.788,0.863,"51510201204",1.05159802749673
"1164",0.931,0.639,0.013,0.58,0.001,0.154,0.804,0.467,0.475,0.773,0.47,0.85,0.921,"51036600200",0.899613925518604
"1165",0.975,0.805,0.04,0.677,0.014,0.283,0.589,0.51,0.371,0.723,0.905,0.898,0.848,"51041100937",0.976228624207104
"1166",0.943,0.713,0.023,0.734,0.013,0.264,0.684,0.532,0.585,0.749,0.813,0.852,0.832,"51047930203",0.959497654040817
"1167",0.964,0.638,0.008,0.51,0,0.16,0.525,0.377,0.54,0.782,0.231,0.844,0.804,"51183870100",0.819024083047051
"1168",0.83,0.582,0.006,0.32,0.001,0.156,0.013,0.364,0.191,0.809,0.122,0.867,0.936,"51027010700",0.724207601086755
"1169",0.857,0.708,0.014,0.471,0.002,0.336,0.443,0.314,0.385,0.816,0.656,0.819,0.871,"51103030200",0.886393922959928
"1170",0.926,0.767,0.205,0.795,0.064,0.55,0.842,0.545,0.489,0.567,0.999,0.88,0.893,"51059420800",1.02075295355766
"1171",0.946,0.724,0.033,0.626,0.001,0.358,0.532,0.285,0.52,0.746,0.797,0.828,0.877,"51107610900",0.891558427643563
"1172",0.936,0.689,0.017,0.683,0.003,0.147,0.272,0.453,0.447,0.756,0.51,0.838,0.803,"51069050700",0.844441699808684
"1173",0.968,0.783,0.057,0.73,0.039,0.394,0.93,0.556,0.439,0.662,0.938,0.912,0.88,"51153900801",1.03202908864967
"1174",0.951,0.696,0.021,0.566,0.001,0.142,0.152,0.492,0.402,0.783,0.706,0.857,0.854,"51155210202",0.83733780336322
"1175",0.888,0.668,0.008,0.582,0.002,0.146,0.038,0.333,0.36,0.838,0.448,0.792,0.859,"51191010900",0.785247207142755
"1176",0.981,0.726,0.081,0.49,0.01,0.231,0.646,0.462,0.329,0.803,0.904,0.893,0.782,"51810045433",0.953209492191443
"1177",0.901,0.75,0.078,0.587,0.059,0.874,0.62,0.383,0.478,0.707,0.877,0.826,0.505,"51660000205",0.975503031790938
"1178",0.99,0.798,0.463,0.804,0.192,0.719,0.449,0.311,0.484,0.109,0.591,0.806,0.384,"51760041200",0.866947095214206
"1179",0.889,0.687,0.06,0.61,0.035,0.279,0.595,0.416,0.405,0.633,0.925,0.929,0.918,"51550021402",0.93427236840959
"1180",0.929,0.654,0.012,0.651,0.001,0.208,0.304,0.531,0.436,0.811,0.703,0.882,0.887,"51165012000",0.871595676736906
"1181",0.918,0.723,0.099,0.803,0.071,0.656,0.956,0.498,0.616,0.568,0.993,0.815,0.769,"51153900302",1.00708891957823
"1182",0.961,0.712,0.138,0.689,0.05,0.56,0.508,0.463,0.423,0.651,0.959,0.908,0.846,"51810046204",0.930812524933722
"1183",0.842,0.687,0.009,0.608,0.001,0.263,0.658,0.481,0.374,0.838,0.466,0.83,0.909,"51001090700",0.933630480743798
"1184",0.87,0.69,0.007,0.491,0.001,0.097,0.475,0.396,0.349,0.794,0.385,0.864,0.868,"51147930302",0.875872288125916
"1185",0.952,0.671,0.104,0.559,0.034,0.578,0.494,0.423,0.532,0.653,0.468,0.778,0.874,"51650010503",0.819618442290334
"1186",0.968,0.729,0.032,0.619,0.011,0.179,0.234,0.46,0.309,0.736,0.813,0.838,0.917,"51199050402",0.850568466070779
"1187",0.941,0.693,0.063,0.687,0.033,0.269,0.937,0.582,0.484,0.662,0.964,0.869,0.82,"51041100206",1.00013345818233
"1188",0.972,0.782,0.113,0.721,0.067,0.56,0.738,0.461,0.386,0.682,0.985,0.903,0.86,"51810040404",1.0030163882345
"1189",0.931,0.66,0.013,0.646,0.001,0.114,0.525,0.438,0.461,0.795,0.456,0.802,0.855,"51137110105",0.860810508825578
"1190",0.924,0.646,0.008,0.453,0.001,0.234,0.025,0.334,0.158,0.783,0.371,0.844,0.959,"51051040300",0.736286449250942
"1191",0.978,0.752,0.047,0.631,0.034,0.343,0.531,0.472,0.427,0.728,0.958,0.885,0.691,"51199050303",0.95547834144042
"1192",0.946,0.732,0.025,0.729,0.014,0.297,0.424,0.516,0.399,0.771,0.87,0.898,0.87,"51019030104",0.936811204328057
"1193",0.977,0.839,0.115,0.294,0.22,0.758,0.563,0.749,0.602,0.607,0.97,0.744,0.456,"51660000206",0.987855193448777
"1194",0.947,0.681,0.028,0.61,0.006,0.294,0.671,0.491,0.411,0.635,0.891,0.765,0.747,"51590001301",0.892943783601293
"1195",0.764,0.714,0.009,0.482,0.007,0.331,0.266,0.382,0.309,0.856,0.789,0.837,0.835,"51001090101",0.922833774352015
"1196",0.883,0.709,0.009,0.497,0.001,0.209,0.506,0.442,0.506,0.819,0.477,0.917,0.954,"51133020200",0.910002135146255
"1197",0.961,0.693,0.024,0.682,0.003,0.11,0.563,0.441,0.464,0.719,0.637,0.828,0.885,"51041100702",0.879571061341114
"1198",0.832,0.629,0.01,0.591,0.001,0.265,0.576,0.403,0.323,0.768,0.274,0.809,0.943,"51117930101",0.852434873712579
"1199",0.959,0.796,0.238,0.733,0.213,0.584,0.722,0.571,0.591,0.528,0.999,0.913,0.769,"51059461801",1.03881830901777
"1200",0.98,0.85,0.342,0.717,0.055,0.371,0.57,0.511,0.417,0.503,0.988,0.954,0.854,"51059471304",1.0018067886501
"1201",0.834,0.635,0.008,0.466,0.001,0.146,0.589,0.43,0.329,0.842,0.08,0.805,0.902,"51001090800",0.85049280019554
"1202",0.942,0.781,0.054,0.722,0.057,0.593,0.329,0.498,0.36,0.672,0.927,0.84,0.84,"51810041803",0.919021462536579
"1203",0.919,0.674,0.024,0.72,0.016,0.255,0.665,0.5,0.504,0.686,0.694,0.844,0.826,"51053840300",0.919931728286685
"1204",0.965,0.784,0.039,0.613,0.011,0.571,0.449,0.495,0.29,0.762,0.923,0.915,0.828,"51019030103",0.952282521377566
"1205",0.948,0.769,0.136,0.753,0.126,0.652,0.904,0.578,0.573,0.651,0.987,0.894,0.879,"51059431002",1.04971853670501
"1206",0.913,0.706,0.058,0.736,0.128,0.633,0.671,0.487,0.498,0.641,0.392,0.848,0.693,"51710000202",0.93359508446598
"1207",0.96,0.756,0.054,0.738,0.042,0.343,0.563,0.607,0.498,0.712,0.998,0.813,0.826,"51041101012",0.961685886224687
"1208",0.956,0.737,0.03,0.649,0.025,0.234,0.399,0.569,0.36,0.733,0.889,0.923,0.892,"51069051103",0.930491876110075
"1209",0.933,0.677,0.024,0.72,0.002,0.294,0.627,0.522,0.568,0.773,0.884,0.873,0.8,"51061930705",0.952880962235375
"1210",0.977,0.681,0.025,0.387,0.003,0.231,0.601,0.55,0.239,0.76,0.879,0.925,0.831,"51550021104",0.914822486407669
"1211",0.958,0.752,0.07,0.648,0.054,0.348,0.405,0.469,0.484,0.713,0.988,0.808,0.745,"51161030702",0.922263130272646
"1212",0.964,0.801,0.246,0.619,0.078,0.823,0.652,0.461,0.489,0.603,0.984,0.913,0.845,"51600300500",0.990574108906906
"1213",0.954,0.74,0.149,0.728,0.026,0.376,0.652,0.511,0.529,0.571,0.954,0.826,0.837,"51087200801",0.938669614622137
"1214",0.984,0.792,0.05,0.669,0.015,0.36,0.759,0.408,0.281,0.745,0.98,0.919,0.857,"51800075104",1.00073906247315
"1215",0.944,0.656,0.01,0.637,0.001,0.118,0.506,0.462,0.45,0.797,0.581,0.82,0.811,"51093280400",0.871693174690398
"1216",0.913,0.729,0.035,0.646,0.007,0.251,0.481,0.411,0.349,0.764,0.635,0.916,0.936,"51165011400",0.917756669090772
"1217",0.95,0.669,0.008,0.577,0,0.146,0.139,0.374,0.338,0.842,0.35,0.911,0.96,"51063920201",0.801085390760631
"1218",0.964,0.768,0.241,0.66,0.069,0.62,0.557,0.321,0.433,0.547,1,0.876,0.862,"51059415100",0.929752964512629
"1219",0.942,0.781,0.054,0.722,0.057,0.593,0.329,0.498,0.36,0.643,0.927,0.84,0.84,"51810041804",0.913316061210112
"1220",0.94,0.749,0.022,0.658,0.003,0.24,0.601,0.48,0.529,0.754,0.871,0.849,0.713,"51099040100",0.9630942986765
"1221",0.922,0.686,0.012,0.58,0.003,0.271,0.183,0.438,0.388,0.825,0.756,0.874,0.93,"51197050301",0.853089503608899
"1222",0.921,0.688,0.078,0.721,0.02,0.339,0.532,0.502,0.492,0.628,0.686,0.824,0.895,"51770000601",0.884030316967734
"1223",0.925,0.618,0.007,0.483,0,0.102,0.038,0.486,0.371,0.79,0.199,0.755,0.806,"51169030300",0.722947593193935
"1224",0.925,0.669,0.111,0.61,0,0.093,0.601,0.457,0.498,0.799,0.35,0.809,0.867,"51175200200",0.879157219963479
"1225",0.907,0.651,0.01,0.567,0.002,0.145,0.139,0.441,0.343,0.784,0.538,0.829,0.876,"51191010700",0.802267028666121
"1226",0.249,0.635,0.006,0.467,0.001,0.129,0.051,0.382,0.174,0.761,0.317,0.819,0.958,"51105950600",0.948717652687287
"1227",0.947,0.758,0.142,0.742,0.165,0.732,0.911,0.531,0.599,0.608,0.982,0.818,0.73,"51059491401",1.03143413624029
"1228",0.985,0.768,0.032,0.621,0.01,0.253,0.406,0.522,0.2,0.814,0.957,0.931,0.892,"51550021009",0.947331272176368
"1229",0.949,0.698,0.019,0.639,0.009,0.236,0.57,0.513,0.405,0.771,0.876,0.839,0.873,"51800075702",0.921839190898392
"1230",0.891,0.655,0.008,0.508,0.001,0.177,0.12,0.365,0.408,0.801,0.501,0.871,0.885,"51035080502",0.805414539646295
"1231",0.927,0.728,0.165,0.625,0.086,0.607,0.487,0.364,0.551,0.532,0.678,0.81,0.879,"51760010500",0.865116422059483
"1232",0.941,0.713,0.057,0.724,0.038,0.238,0.772,0.616,0.433,0.65,0.725,0.934,0.918,"51041100815",0.974598904728528
"1233",0.904,0.726,0.23,0.733,0.018,0.473,0.43,0.494,0.506,0.496,0.809,0.901,0.909,"51087200502",0.902842760198031
"1234",0.925,0.746,0.154,0.749,0.078,0.693,0.633,0.426,0.478,0.56,0.972,0.823,0.883,"51710003000",0.94205667327458
"1235",0.932,0.741,0.111,0.654,0.005,0.435,0.683,0.457,0.417,0.675,0.756,0.809,0.852,"51149850302",0.930710526210586
"1236",0.967,0.671,0.034,0.629,0.009,0.224,0.652,0.39,0.456,0.735,0.902,0.809,0.812,"51800075503",0.900570718891819
"1237",0.893,0.631,0.008,0.577,0.001,0.237,0.5,0.441,0.433,0.773,0.506,0.855,0.929,"51031020900",0.857522794543564
"1238",0.918,0.751,0.009,0.546,0.002,0.199,0.228,0.182,0.321,0.779,0.551,0.87,0.921,"51067020102",0.836351712581128
"1239",0.918,0.651,0.05,0.633,0.078,0.511,0.525,0.402,0.548,0.722,0.95,0.484,0.585,"51800065301",0.833509349429563
"1240",0.957,0.748,0.045,0.6,0.004,0.25,0.423,0.352,0.396,0.758,0.791,0.884,0.923,"51161030900",0.897148967574895
"1241",0.855,0.624,0.009,0.408,0.001,0.115,0.165,0.418,0.326,0.804,0.248,0.794,0.891,"51167030202",0.766723447182162
"1242",0.976,0.831,0.188,0.662,0.029,0.282,0.722,0.569,0.363,0.637,0.977,0.894,0.959,"51059490502",1.00524061478073
"1243",0.973,0.749,0.08,0.689,0.104,0.244,0.772,0.554,0.56,0.677,0.889,0.82,0.827,"51153901222",0.980352434132729
"1244",0.923,0.703,0.15,0.687,0.069,0.424,0.816,0.566,0.515,0.661,0.962,0.864,0.748,"51087200407",1.00494922684286
"1245",0.978,0.848,0.238,0.754,0.093,0.637,0.703,0.486,0.47,0.585,0.962,0.864,0.802,"51059461500",1.01571710853439
"1246",0.956,0.705,0.141,0.691,0.023,0.535,0.684,0.577,0.419,0.633,0.977,0.866,0.846,"51810045407",0.951864419074045
"1247",0.956,0.706,0.029,0.583,0.002,0.178,0.247,0.413,0.416,0.765,0.738,0.845,0.891,"51069050500",0.843390735336235
"1248",0.942,0.705,0.014,0.533,0.002,0.237,0.196,0.492,0.36,0.771,0.644,0.905,0.92,"51067020302",0.846860925294041
"1249",0.988,0.852,0.404,0.72,0.099,0.811,0.499,0.471,0.548,0.546,0.996,0.835,0.611,"51059482203",0.993066975694658
"1250",0.844,0.659,0.015,0.584,0.016,0.57,0.315,0.41,0.219,0.791,0.135,0.884,0.832,"51530930602",0.839496737445536
"1251",0.986,0.84,0.329,0.727,0.072,0.642,0.652,0.535,0.532,0.611,0.969,0.923,0.878,"51059482301",1.02300863527695
"1252",0.949,0.749,0.294,0.694,0.088,0.654,0.82,0.41,0.489,0.593,0.858,0.842,0.884,"51059460701",0.975897769961905
"1253",0.915,0.582,0.009,0.543,0.001,0.075,0.038,0.4,0.368,0.803,0.351,0.757,0.876,"51195931000",0.718522476107085
"1254",0.95,0.719,0.017,0.536,0.003,0.315,0.355,0.444,0.447,0.779,0.857,0.85,0.919,"51073100203",0.877466872079505
"1255",0.936,0.694,0.026,0.622,0.01,0.316,0.449,0.468,0.627,0.743,0.808,0.856,0.833,"51187020601",0.89891614636383
"1256",0.87,0.722,0.009,0.437,0.001,0.214,0.449,0.403,0.383,0.812,0.558,0.86,0.808,"51133020301",0.902058539301355
"1257",0.949,0.682,0.01,0.597,0.002,0.131,0.399,0.305,0.27,0.762,0.566,0.829,0.881,"51143011002",0.831549824462377
"1258",0.973,0.865,0.4,0.836,0.179,0.701,0.411,0.635,0.591,0.31,1,0.891,0.747,"51013102901",0.984860390509618
"1259",0.958,0.778,0.261,0.653,0.066,0.511,0.722,0.59,0.453,0.555,0.998,0.856,0.844,"51059451000",0.986668978339
"1260",0.943,0.721,0.207,0.685,0.045,0.654,0.671,0.445,0.515,0.58,0.955,0.765,0.906,"51087200305",0.913037804580135
"1261",0.929,0.772,0.238,0.807,0.067,0.652,1,0.606,0.537,0.589,0.999,0.848,0.93,"51059421001",1.05022681245217
"1262",0.956,0.733,0.112,0.706,0.126,0.675,0.842,0.561,0.47,0.709,0.992,0.845,0.788,"51810046017",1.01924969307006
"1263",0.982,0.858,0.19,0.767,0.059,0.677,0.496,0.507,0.495,0.622,0.997,0.901,0.904,"51059480504",0.989169586371902
"1264",0.957,0.814,0.165,0.763,0.124,0.74,0.703,0.487,0.529,0.566,0.999,0.878,0.816,"51059491501",1.01055523684098
"1265",0.97,0.818,0.147,0.702,0.112,0.559,0.722,0.633,0.501,0.655,0.998,0.866,0.787,"51059430201",1.03335087527368
"1266",0.969,0.853,0.372,0.807,0.129,0.8,0.563,0.433,0.577,0.405,1,0.798,0.766,"51510200703",0.966727439131636
"1267",0.88,0.703,0.011,0.638,0.001,0.199,0.222,0.363,0.394,0.821,0.578,0.845,0.884,"51163930101",0.859796024443346
"1268",0.936,0.643,0.015,0.558,0.004,0.186,0.595,0.477,0.248,0.733,0.389,0.83,0.926,"51089010602",0.841012864851563
"1269",0.951,0.675,0.076,0.68,0.052,0.571,0.519,0.571,0.484,0.705,0.993,0.828,0.915,"51740212900",0.911804280236136
"1270",0.965,0.753,0.157,0.779,0.113,0.693,0.93,0.595,0.56,0.579,0.985,0.906,0.883,"51059432702",1.03315035407475
"1271",0.874,0.648,0.009,0.598,0,0.17,0.525,0.382,0.301,0.806,0.326,0.796,0.967,"51049930101",0.84303893938207
"1272",0.963,0.748,0.078,0.75,0.032,0.41,0.462,0.548,0.549,0.673,0.915,0.941,0.924,"51177020107",0.948443429194709
"1273",0.973,0.807,0.148,0.707,0.048,0.585,0.306,0.495,0.414,0.591,0.983,0.934,0.888,"51087200201",0.930689491139485
"1274",0.976,0.841,0.415,0.86,0.27,0.685,0.639,0.471,0.551,0.513,1,0.845,0.833,"51510201202",1.03515615906057
"1275",0.974,0.81,0.114,0.792,0.055,0.36,0.798,0.56,0.509,0.67,0.992,0.859,0.759,"51107611030",1.03505679048604
"1276",0.929,0.765,0.087,0.651,0.036,0.372,0.772,0.548,0.403,0.748,0.9,0.876,0.87,"51650010307",1.01026239100742
"1277",0.95,0.786,0.113,0.647,0.017,0.443,0.595,0.323,0.529,0.735,0.956,0.8,0.787,"51003010802",0.95069602437727
"1278",0.999,0.845,0.031,0.744,0.033,0.373,0.487,0.483,0.307,0.739,0.935,0.951,0.926,"51041101008",0.985209339250118
"1279",0.981,0.813,0.043,0.487,0.015,0.342,0.425,0.256,0.327,0.734,0.954,0.871,0.915,"51095080103",0.903959906142631
"1280",0.886,0.647,0.008,0.572,0.001,0.112,0.405,0.454,0.304,0.78,0.313,0.872,0.847,"51143010302",0.847918911436952
"1281",0.232,0.69,0.008,0.467,0,0.116,0.076,0.31,0.326,0.838,0.42,0.882,0.862,"51163930200",1.02539114213865
"1282",0.953,0.73,0.064,0.654,0.022,0.37,0.703,0.538,0.467,0.699,0.817,0.892,0.791,"51041100919",0.967190713464673
"1283",0.896,0.695,0.011,0.546,0.001,0.273,0.443,0.388,0.456,0.783,0.423,0.815,0.901,"51133020100",0.853389620733598
"1284",0.961,0.714,0.021,0.581,0.007,0.246,0.373,0.411,0.326,0.725,0.61,0.847,0.86,"51590001400",0.849157240790391
"1285",0.906,0.649,0.016,0.678,0.002,0.199,0.443,0.457,0.419,0.778,0.433,0.71,0.893,"51009010600",0.82129652926461
"1286",0.999,0.905,0.363,0.671,0.198,0.957,0.215,0.502,0.383,0.47,1,0.905,0.875,"51510202001",0.954261386212891
"1287",0.891,0.643,0.01,0.609,0.001,0.26,0.535,0.457,0.382,0.746,0.47,0.676,0.944,"51135000101",0.814886000707805
"1288",0.914,0.635,0.008,0.472,0.001,0.056,0.538,0.417,0.354,0.774,0.135,0.891,0.936,"51083930202",0.827342617135414
"1289",0.974,0.82,0.086,0.687,0.046,0.34,0.557,0.327,0.405,0.675,0.951,0.843,0.75,"51087200134",0.958487945395252
"1290",0.942,0.705,0.045,0.721,0.038,0.187,0.709,0.526,0.608,0.71,0.856,0.911,0.876,"51177020307",0.973650253116963
"1291",0.954,0.675,0.009,0.696,0.001,0.08,0.38,0.522,0.436,0.818,0.61,0.9,0.94,"51800075803",0.882717726518975
"1292",0.876,0.668,0.007,0.477,0.001,0.168,0.208,0.488,0.404,0.81,0.389,0.875,0.874,"51005080100",0.833530416001557
"1293",0.938,0.735,0.036,0.721,0.021,0.304,0.714,0.564,0.372,0.742,0.978,0.871,0.889,"51199051100",0.988332605639902
"1294",0.943,0.71,0.121,0.708,0.027,0.42,0.665,0.532,0.512,0.564,0.995,0.84,0.866,"51087200802",0.932846499968341
"1295",0.909,0.655,0.007,0.469,0,0.108,0.513,0.338,0.343,0.773,0.166,0.872,0.949,"51083930203",0.821068515728142
"1296",0.942,0.687,0.017,0.641,0.002,0.152,0.291,0.331,0.338,0.801,0.619,0.858,0.856,"51165010600",0.847123258399772
"1297",0.878,0.688,0.009,0.58,0.001,0.189,0.133,0.506,0.36,0.872,0.622,0.912,0.871,"51171040201",0.879483365386289
"1298",0.859,0.659,0.01,0.508,0.001,0.228,0.291,0.508,0.276,0.848,0.587,0.752,0.874,"51185020700",0.842034671479078
"1299",0.927,0.687,0.012,0.696,0.002,0.151,0.171,0.467,0.374,0.797,0.492,0.879,0.854,"51171040300",0.843837166335414
"1300",0.979,0.829,0.292,0.743,0.076,0.393,0.772,0.498,0.565,0.611,0.967,0.894,0.728,"51059481702",1.04356323939163
"1301",0.95,0.734,0.067,0.638,0.016,0.7,0.449,0.465,0.455,0.695,0.933,0.856,0.766,"51680001800",0.917210444709954
"1302",0.933,0.693,0.012,0.636,0.001,0.143,0.241,0.469,0.391,0.803,0.54,0.894,0.9,"51067020501",0.856438690796005
"1303",0.866,0.669,0.213,0.798,0.044,0.378,0.817,0.49,0.532,0.573,0.986,0.875,0.921,"51107611702",0.986649080073413
"1304",0.977,0.803,0.053,0.571,0.003,0.254,0.355,0.326,0.276,0.717,0.821,0.909,0.869,"51075400102",0.901687203781857
"1305",0.961,0.8,0.201,0.661,0.042,0.552,0.677,0.487,0.464,0.618,0.891,0.844,0.923,"51059440800",0.963829241044796
"1306",0.955,0.761,0.038,0.535,0.026,0.333,0.291,0.403,0.444,0.766,0.959,0.85,0.821,"51165011500",0.89795615065313
"1307",0.902,0.707,0.019,0.671,0.001,0.116,0.019,0.428,0.574,0.79,0.752,0.86,0.852,"51043010300",0.847358283671568
"1308",0.979,0.779,0.065,0.752,0.065,0.385,0.861,0.537,0.518,0.685,0.853,0.925,0.888,"51153901011",1.02194503895015
"1309",0.911,0.655,0.183,0.664,0.105,0.691,0.785,0.553,0.464,0.64,0.99,0.813,0.822,"51810041004",0.964680109021971
"1310",0.957,0.726,0.156,0.713,0.057,0.699,0.829,0.465,0.506,0.633,0.983,0.816,0.76,"51550020911",0.977195017462549
"1311",0.979,0.856,0.115,0.73,0.03,0.423,0.688,0.455,0.298,0.696,0.974,0.888,0.867,"51087200148",1.01446411957726
"1312",0.907,0.716,0.059,0.706,0.096,0.58,0.684,0.43,0.526,0.605,0.994,0.814,0.78,"51810041801",0.954667546330097
"1313",0.98,0.799,0.251,0.59,0.045,0.961,0.285,0.401,0.473,0.466,0.956,0.869,0.845,"51087200301",0.868249919755795
"1314",0.991,0.88,0.192,0.563,0.015,0.323,0.589,0.361,0.301,0.628,0.969,0.961,0.927,"51059480302",0.986574826991065
"1315",0.979,0.858,0.605,0.844,0.253,0.809,0.658,0.467,0.52,0.492,0.999,0.842,0.764,"51013101402",1.05425307074901
"1316",0.946,0.766,0.117,0.69,0.078,0.303,0.684,0.556,0.504,0.65,0.832,0.836,0.791,"51041100921",0.976755110017363
"1317",0.952,0.714,0.02,0.707,0.003,0.244,0.519,0.528,0.52,0.77,0.721,0.869,0.771,"51099040301",0.930689071179024
"1318",0.88,0.62,0.104,0.762,0.088,0.359,0.709,0.571,0.591,0.523,0.958,0.795,0.885,"51153900202",0.917077048264392
"1319",0.974,0.749,0.031,0.607,0.002,0.193,0.304,0.491,0.385,0.717,0.779,0.874,0.857,"51085320500",0.877959273072323
"1320",0.93,0.645,0.085,0.622,0.043,0.603,0.739,0.4,0.506,0.561,0.985,0.761,0.857,"51740212500",0.879886527301881
"1321",0.961,0.739,0.031,0.643,0.002,0.261,0.658,0.492,0.504,0.723,0.794,0.882,0.832,"51179010106",0.947923356463248
"1322",0.954,0.749,0.064,0.765,0.083,0.308,0.861,0.574,0.537,0.699,0.969,0.928,0.907,"51153901228",1.03712411001741
"1323",0.915,0.646,0.015,0.554,0.002,0.127,0.424,0.397,0.338,0.732,0.497,0.834,0.937,"51143011200",0.823109580397982
"1324",0.926,0.665,0.011,0.58,0.001,0.132,0.278,0.501,0.284,0.755,0.452,0.889,0.867,"51143010900",0.834930488591251
