blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""511990502062""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1709.00,592.00,637.62,70,84,75,45,57,50,24,27,26,11.44,10.62,1.99,2,2,24133,21366,23817,1,0,1,14189,12762,13929,10829,9792,10614,3344,2961,3300,17,10,15,53,30,47,2.1,6.1,1.25,0.93,13432,100,10105,86,16,121,782,2230,2215,2427,93,7
"""510411009342""","""Richmond, VA""",1.00,1540.00,582.00,385.22,47,56,52,24,30,26,24,27,26,10.42,15.74,1.97,2,2,24486,21778,24321,0,0,0,14137,12760,13929,10744,9742,10559,3393,3018,3370,0,0,0,0,0,0,2.0,5.9,1.92,1.51,11875,100,11518,87,32,125,1515,1187,1160,1344,85,15
"""510411010102""","""Richmond, VA""",1.00,2135.00,715.00,1073.98,61,73,67,37,46,41,24,27,26,11.10,7.39,1.98,2,2,24095,21279,23961,1,0,1,14128,12741,13932,10789,9792,10610,3339,2949,3320,1,0,1,1,0,1,2.4,5.3,0.99,0.67,8216,81,6027,84,34,93,1292,1853,1847,1900,88,12
"""511610306002""","""Roanoke, VA""",1.00,3006.00,1127.00,11196.51,62,74,59,33,41,31,29,33,28,10.80,1.09,2.04,2,2,24682,22071,25850,0,0,0,14539,13272,15070,11119,10214,11488,3420,3058,3582,0,0,0,0,0,0,0.9,4.0,0.17,0.10,3243,96,3493,83,85,32,2049,1381,1435,988,88,12
"""511610308022""","""Roanoke, VA""",1.00,1545.00,651.00,401.14,61,73,58,35,44,33,27,30,26,9.91,16.09,1.87,2,2,22998,20273,24207,0,0,0,13374,12055,13932,10187,9246,10578,3187,2809,3354,0,0,0,0,0,0,2.3,5.4,1.80,1.62,11581,88,13514,87,31,137,1355,1460,1536,861,89,11
"""510690501002""","""Winchester, VA-WV""",1.00,1000.00,421.00,6863.84,55,66,55,27,34,27,28,32,28,10.25,0.63,2.11,2,2,25474,22793,25621,0,0,0,15020,13713,15070,11490,10555,11520,3530,3159,3550,0,0,0,0,0,0,1.5,3.0,0.23,0.06,3425,92,3872,84,56,29,1788,1220,1238,1119,85,15
"""518100454221""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1839.00,626.00,628.80,66,80,72,42,53,46,24,27,26,10.61,10.56,1.99,2,2,24175,21424,23882,0,0,0,14164,12639,13933,10809,9670,10620,3350,2969,3309,5,0,4,5,0,4,0.7,8.4,1.41,1.00,11391,100,30399,89,52,114,1727,2067,2067,,97,3
"""510853208041""","""Richmond, VA""",1.00,1971.00,660.00,361.74,61,73,68,37,47,42,24,27,26,11.57,21.12,1.97,2,2,24693,21884,24535,0,0,0,14136,12720,13934,10714,9687,10534,3422,3032,3400,0,0,0,0,0,0,1.7,6.4,2.05,1.82,10039,98,13233,87,26,133,1502,1870,1861,1972,92,8
"""511076107031""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1674.00,593.00,787.70,49,59,81,32,40,55,17,19,26,10.20,7.68,2.19,2,2,24188,21932,23087,0,0,0,15846,14131,13934,12493,11091,10735,3353,3040,3199,0,0,0,0,0,0,2.2,3.6,1.48,0.75,6450,87,6938,86,25,64,1222,2463,2546,1663,91,9
"""511730302003""",,1.00,1309.00,449.00,5785.00,71,84,53,35,44,25,35,40,28,10.86,0.84,1.97,2,2,23794,21245,25404,0,0,0,13462,12301,15072,10159,9352,11544,3298,2945,3520,4,3,7,3,3,6,2.0,0.4,0.73,0.08,1812,78,1314,81,63,34,1738,1114,1066,1371,84,16
"""510210402001""",,1.00,1126.00,410.00,29595.41,53,62,47,22,28,19,31,34,28,11.38,0.16,1.98,2,2,22368,19888,25584,1,0,1,13890,12290,15281,10781,9525,11722,3100,2757,3545,9,7,13,8,6,11,1.4,1.8,0.43,0.01,1210,72,1273,80,226,8,3078,844,871,735,80,20
"""511610302052""","""Roanoke, VA""",1.00,2191.00,910.00,971.32,60,72,57,34,42,31,27,30,26,9.81,9.19,1.86,2,2,23352,20696,24533,0,0,0,13374,12036,13940,10138,9168,10541,3236,2868,3400,0,0,0,0,0,0,2.2,6.3,1.27,0.94,8026,97,13607,87,17,114,975,1414,1444,1107,91,9
"""511730303011""",,1.00,1884.00,851.00,4696.02,56,66,42,23,29,16,33,37,26,8.99,1.63,1.78,2,2,22815,20436,24380,0,0,0,12380,11258,13940,9213,8420,10556,3163,2833,3378,4,5,6,4,4,5,4.1,2.5,2.34,0.18,2302,70,2259,82,30,47,1479,735,814,547,71,29
"""510479305021""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1200.00,477.00,20615.27,31,37,49,14,17,23,17,20,26,9.68,0.22,2.14,2,2,25927,23152,24332,1,0,0,15821,14549,13941,12226,11339,10570,3594,3210,3372,2,0,0,0,0,0,3.9,1.8,5.30,0.02,2668,51,3188,84,232,11,3302,1052,,1052,53,47
"""511790102132""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1453.00,410.00,282.14,51,62,84,34,43,59,17,19,26,12.50,18.16,2.16,2,2,25809,23028,24198,1,0,0,15908,14333,13942,12308,11136,10584,3578,3192,3353,22,5,5,3,1,1,2.2,4.9,1.77,1.45,9773,97,7880,86,40,75,1608,2628,,2628,80,20
"""515708301001""","""Richmond, VA""",1.00,2639.00,1022.00,881.35,52,63,58,29,36,32,24,27,26,10.64,12.33,1.97,2,2,24733,21912,24594,0,0,0,14141,12717,13942,10713,9680,10534,3427,3036,3408,1,0,0,0,0,0,1.9,6.2,1.89,1.16,6375,93,6569,84,20,92,1456,1437,1456,1131,94,6
"""511770201042""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1361.00,367.00,3168.50,54,65,89,35,44,60,19,21,28,12.29,1.42,2.33,2,2,27323,24282,25701,1,0,0,17111,15570,15144,13308,12203,11583,3788,3366,3561,16,0,0,3,0,0,0.7,3.8,0.32,0.12,3947,93,3617,83,66,39,2420,2715,2715,,96,4
"""511430110012""","""Danville, VA""",1.00,773.00,401.00,6733.69,56,67,43,21,27,15,35,40,28,9.18,0.55,1.95,2,2,23274,20787,25533,0,0,0,13319,12197,15144,10093,9316,11606,3226,2881,3538,0,0,0,0,0,0,2.0,0.6,0.13,0.06,2537,79,2165,83,76,32,1938,682,,682,82,18
"""511690301001""","""Kingsport-Bristol-Bristol, TN-VA""",1.00,819.00,423.00,3356.70,53,63,42,23,28,17,31,35,26,7.92,1.00,1.78,2,2,22219,20025,24132,1,1,1,12269,11194,13946,9171,8399,10583,3080,2776,3344,18,20,18,15,17,15,4.5,1.5,1.38,0.13,999,72,1029,80,24,53,1282,745,864,517,66,34
"""511330203003""",,1.00,754.00,432.00,2246.84,50,59,51,26,32,25,24,27,26,7.23,1.39,1.77,2,2,20414,18088,23886,0,0,1,12447,11302,13946,9614,8794,10626,2829,2506,3310,4,2,10,3,1,9,4.1,2.5,0.57,0.19,1957,75,1853,81,11,95,1249,1106,1106,,81,19
"""510594804021""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2835.00,814.00,1549.94,68,82,113,51,63,87,17,19,26,11.25,5.91,2.19,2,2,24349,21565,22800,1,0,0,15874,14225,13948,12493,11233,10787,3375,2989,3159,5,2,2,3,1,1,1.3,7.2,0.57,0.53,19009,98,23096,88,55,53,1595,3892,4001,2693,92,8
"""511870206021""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1615.00,552.00,3666.40,32,38,52,15,19,26,17,20,26,11.13,1.68,2.14,2,2,26146,23379,24566,1,0,0,15885,14467,13948,12243,11226,10543,3624,3241,3404,18,1,1,15,1,1,3.6,3.4,0.68,0.15,3286,71,3397,83,56,49,1687,1151,1244,963,67,33
"""510890110002""","""Martinsville, VA""",1.00,1500.00,690.00,7362.85,65,77,45,27,33,17,38,44,28,9.92,0.93,1.93,2,2,23455,20978,25881,0,0,0,13236,12104,15264,9983,9196,11672,3251,2908,3586,1,1,5,1,1,4,0.8,2.1,0.29,0.09,2260,88,1852,82,113,38,2179,768,781,654,89,11
"""510310208003""","""Lynchburg, VA""",1.00,1549.00,689.00,32357.13,54,63,49,23,29,20,31,34,28,10.34,0.22,2.09,2,2,24827,22270,25717,0,0,0,14792,13069,15264,11349,9980,11696,3440,3087,3564,3,2,4,8,6,11,1.4,1.7,0.13,0.02,1574,79,1606,81,200,30,3239,917,973,731,77,23
"""511910107001""","""Kingsport-Bristol-Bristol, TN-VA""",1.00,1035.00,401.00,15735.62,60,71,47,26,33,19,34,38,28,10.12,0.26,1.96,2,2,23185,20517,25325,1,0,1,13357,12218,15073,10134,9368,11550,3214,2844,3509,9,6,14,8,5,12,1.9,1.3,0.13,0.03,1242,65,1244,81,105,12,2314,864,930,428,87,13
"""510299302022""","""Charlottesville, VA""",1.00,1547.00,558.00,74048.40,43,50,47,17,21,19,26,28,28,9.50,0.07,2.11,2,2,24585,22081,25267,1,1,1,15509,13733,15073,12063,10637,11536,3408,3060,3501,39,35,36,10,9,9,1.9,2.2,0.06,0.01,1401,77,1539,81,214,11,3639,856,788,1005,69,31
"""510411009263""","""Richmond, VA""",1.00,2035.00,701.00,1152.73,88,106,97,64,80,71,24,26,26,10.14,6.17,2.00,2,2,23489,20732,23377,0,0,0,14126,12650,13951,10871,9777,10712,3255,2873,3239,0,0,0,0,0,0,0.8,8.3,0.68,0.61,12027,100,15080,86,40,75,1487,3200,3200,,100,0
"""511650103001""","""Harrisonburg, VA""",1.00,2595.00,978.00,18879.89,67,78,60,36,45,32,31,34,28,11.02,0.57,2.10,2,2,25317,22362,25380,0,0,0,14936,13108,15073,11428,10009,11556,3508,3100,3517,0,0,0,0,0,0,2.2,0.3,0.39,0.05,2365,58,2724,85,114,20,2399,1434,1482,1132,86,14
"""511498505023""","""Richmond, VA""",1.00,844.00,290.00,4625.14,57,68,63,31,39,35,25,29,28,10.84,0.68,2.15,2,2,25924,23229,25792,0,0,0,15277,13947,15074,11685,10728,11499,3592,3219,3574,0,0,0,0,0,0,0.8,4.8,0.22,0.06,2817,98,2802,82,81,36,2312,1568,1600,1339,88,12
"""511670304014""",,1.00,979.00,313.00,3272.61,78,93,54,43,54,28,35,39,26,,,1.75,2,2,22219,19703,24242,0,0,1,12113,11032,13952,9025,8293,10584,3080,2731,3359,9,8,9,7,7,8,4.5,1.0,0.55,0.10,1472,52,1705,82,43,52,1476,1258,1525,636,70,30
"""511539013032""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1620.00,380.00,404.58,52,62,85,34,43,59,17,19,26,13.13,12.33,2.16,2,2,25618,22680,23911,1,0,0,15938,14359,13955,12356,11210,10639,3551,3144,3313,31,5,2,6,1,0,2.2,5.9,1.67,0.94,14080,100,15351,88,18,111,1130,2649,2644,2694,90,10
"""510150703003""","""Staunton-Waynesboro, VA""",1.00,3143.00,1180.00,9991.15,57,67,53,28,35,26,29,32,28,10.95,1.29,2.05,2,2,24812,22333,25845,0,0,0,14568,12804,15075,11130,9708,11493,3438,3096,3581,0,0,0,0,0,0,1.7,1.1,1.23,0.12,2501,95,2811,84,59,27,2081,1146,1148,1139,79,21
"""511319301004""",,1.00,1315.00,607.00,15277.82,59,70,42,25,31,16,34,39,26,8.42,0.33,1.73,2,2,21697,19791,24251,0,1,0,11924,11002,13956,8914,8249,10596,3008,2743,3361,3,10,0,3,8,0,4.8,0.8,1.11,0.04,2092,68,2238,83,59,13,3196,726,946,533,47,53
"""510690506002""","""Winchester, VA-WV""",1.00,1584.00,565.00,10858.21,68,82,68,40,50,40,28,32,28,11.72,0.61,2.11,2,2,25405,22724,25550,0,0,0,15028,13755,15075,11508,10606,11534,3520,3149,3541,0,0,0,0,0,0,1.9,1.7,1.24,0.05,3339,84,3506,84,82,28,1987,1795,1847,1591,80,20
"""511752004003""",,1.00,1019.00,460.00,14471.16,55,65,51,27,34,25,28,30,26,8.75,0.28,1.88,2,2,23522,20788,24342,1,1,1,13535,11880,13958,10256,8984,10564,3259,2882,3373,20,14,22,17,12,18,3.6,2.9,1.23,0.03,1360,45,1513,80,152,11,3486,1117,1201,922,70,30
"""510310205003""","""Lynchburg, VA""",1.00,1756.00,671.00,5666.70,61,72,55,31,39,27,30,33,28,10.74,1.27,2.05,2,2,24608,21873,25552,0,0,0,14567,12752,15075,11157,9720,11535,3410,3032,3541,0,0,0,0,0,0,1.7,1.1,0.36,0.12,3103,83,2918,84,52,135,1226,1231,1259,1007,89,11
"""510030103002""","""Charlottesville, VA""",1.00,1085.00,455.00,1770.61,54,64,60,30,38,34,24,26,26,9.99,2.57,1.93,2,2,23736,21201,24415,0,0,0,14313,12490,13959,11018,9550,10574,3290,2938,3383,4,2,2,5,3,3,3.0,3.5,0.50,0.26,4869,72,5913,85,89,36,2390,1523,1896,628,71,29
"""510079302004""","""Richmond, VA""",1.00,1343.00,524.00,43043.55,49,58,54,23,28,25,26,30,28,11.11,0.14,2.19,2,2,25686,22797,25574,1,0,0,15475,14198,15281,11905,11036,11729,3559,3159,3544,10,2,9,9,2,7,1.0,3.6,0.05,0.01,2019,70,2241,81,256,12,4047,1133,1133,,86,14
"""510670204003""","""Roanoke, VA""",1.00,1192.00,542.00,2952.98,51,61,49,25,31,23,27,30,26,9.07,1.67,1.88,2,2,23210,20552,24397,0,0,0,13437,12179,13960,10221,9331,10579,3216,2848,3381,0,0,0,0,0,0,4.0,2.1,0.68,0.18,3211,59,4741,85,47,48,1980,1028,1105,818,73,27
"""511210214002""","""Blacksburg-Christiansburg-Radford, VA""",1.00,2424.00,760.00,8746.90,48,56,42,19,24,16,29,32,26,10.32,0.90,1.86,2,2,23128,20369,24278,0,0,1,13347,11649,13960,10136,8824,10587,3205,2824,3364,6,1,9,6,1,10,4.0,2.3,1.22,0.09,2297,49,2369,82,57,22,1469,719,728,690,76,24
"""518000757031""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,624.00,238.00,4661.11,55,66,60,29,36,32,26,30,28,11.04,0.56,2.16,2,2,26072,23306,25786,0,0,0,15394,14076,15145,11781,10847,11571,3613,3230,3573,0,0,0,0,0,0,1.0,3.5,1.48,0.05,2416,87,2537,82,120,24,2311,1419,1419,,87,13
"""511430113001""","""Danville, VA""",1.00,1918.00,695.00,2741.94,60,72,46,29,36,20,32,36,26,10.49,2.66,1.77,2,2,22111,19604,24396,0,0,0,12208,11111,13962,9143,8394,10579,3065,2717,3381,0,0,2,0,0,2,3.1,3.7,0.60,0.25,5461,63,4825,84,102,36,2257,909,909,,73,27
"""510430101002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1100.00,442.00,11005.31,,,,,,,19,21,28,10.98,0.44,2.36,2,2,27458,24726,25855,0,0,0,17266,15852,15281,13455,12425,11699,3806,3428,3583,4,0,0,3,0,0,1.5,2.1,0.12,0.04,3476,97,3926,85,105,34,2030,,,,74,26
"""510411002094""","""Richmond, VA""",1.00,1374.00,499.00,513.37,50,60,55,27,33,30,24,27,26,10.85,10.55,1.98,2,2,24243,21401,24093,1,0,0,14157,12770,13962,10797,9804,10623,3359,2966,3339,1,0,1,1,0,0,1.2,7.9,1.41,0.97,14608,99,14985,86,51,88,1704,1328,1338,1196,93,7
"""511970504011""",,1.00,900.00,363.00,16033.42,57,66,46,22,28,17,35,39,29,9.90,0.22,2.07,2,2,24321,21549,25676,0,0,0,14629,12898,15431,11257,9911,11867,3370,2987,3558,2,0,6,2,0,5,1.1,0.8,0.18,0.02,1748,65,1703,82,281,15,2779,758,788,569,87,13
"""511790105022""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1243.00,460.00,944.74,43,51,69,25,32,43,17,19,26,9.85,4.80,2.17,2,2,24916,22072,23325,3,2,2,15926,14244,13964,12411,11141,10685,3454,3060,3232,60,43,46,9,6,7,2.5,5.1,1.56,0.49,10526,87,12901,87,20,60,1453,1950,1991,1524,91,9
"""515500213011""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,785.00,347.00,5553.76,58,70,63,32,40,35,26,30,28,9.39,0.59,2.16,2,2,25572,22697,25267,0,0,0,15319,14008,15076,11775,10862,11575,3544,3145,3501,0,0,0,0,0,0,0.9,4.2,0.78,0.06,6782,83,6769,85,179,10,2800,1581,1670,983,87,13
"""516500121003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1533.00,567.00,497.49,56,67,61,32,40,35,24,27,26,9.76,11.13,2.00,2,2,23895,21225,23598,2,1,2,14216,12697,13967,10880,9735,10673,3311,2941,3270,24,20,24,23,19,23,2.0,5.0,1.94,1.14,10541,100,6250,85,16,113,940,1585,1585,,94,6
"""518200035002""","""Staunton-Waynesboro, VA""",1.00,1357.00,623.00,557.32,55,65,52,28,35,26,27,29,26,9.64,10.78,1.88,2,2,23039,20509,24091,0,0,0,13424,11626,13969,10231,8783,10631,3193,2843,3338,0,0,0,0,0,0,3.5,2.3,1.86,1.12,6458,92,8025,87,8,139,962,1166,1206,955,84,16
"""511990503043""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2619.00,962.00,717.97,63,76,68,39,49,42,24,27,26,10.69,14.32,1.99,2,2,24538,21781,24218,0,0,0,14232,12811,13970,10832,9793,10614,3400,3018,3356,0,0,0,1,0,0,2.2,5.1,1.39,1.34,10505,98,9730,86,17,103,1319,1906,1906,,91,9
"""518200034001""","""Staunton-Waynesboro, VA""",1.00,1776.00,821.00,644.12,60,70,56,33,41,30,27,29,26,9.73,12.41,1.87,2,2,23250,20591,24349,0,0,0,13424,11627,13970,10202,8773,10596,3222,2854,3374,0,0,0,0,0,0,3.2,3.0,1.78,1.27,6305,84,7135,86,15,130,969,1350,1404,1017,86,14
"""511930104002""",,1.00,949.00,442.00,5846.63,58,68,52,30,37,27,28,30,26,9.28,0.70,1.85,2,2,23260,21016,24499,0,0,0,13269,11687,13971,10042,8768,10576,3223,2913,3395,3,6,1,2,5,0,3.8,3.8,0.62,0.08,3408,82,3287,83,52,31,1675,1192,1330,1006,57,43
"""511076110121""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2087.00,522.00,725.03,61,74,101,44,55,75,17,19,26,12.70,9.14,2.16,2,2,25460,22324,23724,2,0,0,15912,14342,13971,12354,11239,10678,3529,3095,3288,29,8,6,6,2,1,2.0,6.6,1.88,0.72,14969,85,16823,88,30,51,1690,3378,3378,,96,4
"""511610308021""","""Roanoke, VA""",1.00,762.00,355.00,412.14,59,70,56,32,40,30,27,30,26,9.60,8.27,1.88,2,2,23063,20538,24189,0,0,0,13432,12141,13972,10236,9295,10620,3196,2846,3352,0,0,0,0,0,0,2.6,4.9,1.25,0.86,10799,97,9719,86,22,155,1007,1345,1346,1341,83,17
"""511670306001""",,1.00,614.00,247.00,9323.18,71,85,50,33,41,22,38,44,28,9.74,0.26,1.97,2,2,23459,20755,25471,1,0,1,13411,12264,15266,10149,9378,11720,3252,2877,3530,11,8,17,9,7,14,1.4,1.4,0.20,0.03,1196,69,1103,80,111,19,2870,967,967,,92,8
"""510872001292""","""Richmond, VA""",1.00,4074.00,1183.00,2372.87,78,94,86,54,68,60,24,27,26,12.00,5.98,1.98,2,2,24721,21971,24564,0,0,0,14175,12847,13972,10750,9803,10569,3426,3045,3404,0,0,0,0,0,0,1.2,8.4,0.86,0.50,10518,95,15469,86,108,35,2499,2702,2905,1665,84,16
"""510411008152""","""Richmond, VA""",1.00,2344.00,874.00,764.56,48,57,53,24,30,27,24,27,26,10.93,12.50,1.98,2,2,24598,21867,24439,0,0,0,14178,12794,13973,10770,9764,10586,3409,3030,3387,0,0,0,0,0,0,1.8,6.4,1.66,1.14,10705,100,10411,86,32,88,1430,1206,1247,916,88,12
"""510479302011""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,6071.00,1890.00,5267.48,37,45,60,20,25,34,17,20,26,11.09,3.98,2.15,2,2,26091,23307,24487,1,0,0,15906,14485,13976,12287,11253,10582,3617,3231,3393,2,1,1,1,0,0,3.6,2.5,2.10,0.36,4498,74,3861,84,50,50,1567,1537,1694,1199,68,32
"""511371101032""",,1.00,3096.00,1193.00,857.35,51,60,61,29,36,35,23,24,26,10.08,14.02,1.97,2,2,24455,21784,24526,0,0,0,14662,12748,13976,11265,9730,10573,3390,3019,3399,7,0,5,6,0,4,2.4,4.2,1.51,1.39,6271,100,4100,84,17,66,1656,1553,1591,1326,86,14
"""511430103002""","""Danville, VA""",1.00,900.00,365.00,22293.53,76,91,58,42,52,30,35,39,28,9.96,0.16,1.96,2,2,22518,19514,25021,0,0,1,13243,12048,15077,10116,9343,11595,3121,2705,3467,5,0,15,4,0,13,1.7,1.6,0.19,0.02,1695,51,1619,81,97,16,2628,1327,1327,,100,0
"""517000322111""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1456.00,492.00,523.06,57,69,62,33,42,36,24,27,26,11.43,10.75,1.99,2,2,24378,21612,24072,1,0,1,14238,12814,13980,10849,9814,10635,3378,2995,3336,11,6,10,10,6,9,2.1,5.6,2.88,0.94,10534,97,6645,85,17,61,1476,1630,1630,,93,7
"""517000320012""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1856.00,661.00,599.63,61,73,66,37,46,40,24,27,26,10.91,12.02,1.99,2,2,24516,21779,24200,0,0,0,14241,12845,13980,10837,9825,10621,3397,3018,3353,7,2,6,6,2,5,2.0,5.8,1.45,1.10,11787,97,8978,86,29,83,1806,1798,1816,1669,88,12
"""510411005092""","""Richmond, VA""",1.00,4210.00,1343.00,2087.23,60,73,67,37,46,41,24,27,26,11.79,7.59,1.97,2,2,25016,22307,24855,0,0,0,14191,12821,13981,10725,9730,10537,3466,3091,3444,0,0,0,0,0,0,1.9,7.0,0.88,0.64,7235,97,11882,86,34,74,1462,1831,1835,1808,85,15
"""510310209003""","""Lynchburg, VA""",1.00,978.00,381.00,2211.17,48,55,43,19,24,17,28,31,26,9.34,1.61,1.88,2,2,23546,21256,24365,0,0,0,13502,11827,13981,10239,8879,10604,3263,2946,3376,1,1,1,2,3,3,4.3,1.8,1.18,0.17,2043,80,2100,82,22,190,1041,773,878,588,64,36
"""511610310001""","""Roanoke, VA""",1.00,1411.00,585.00,4800.79,53,63,50,26,33,24,27,30,26,9.35,1.14,1.88,2,2,22957,20436,24096,1,0,1,13407,12074,13982,10221,9238,10638,3181,2832,3339,5,4,5,5,5,6,2.1,6.6,0.24,0.12,5812,78,6588,84,69,40,2242,1098,1101,1080,84,16
"""510411008212""","""Richmond, VA""",1.00,1846.00,610.00,8548.08,57,68,63,31,39,35,25,29,28,10.21,0.73,2.15,2,2,25692,22841,25552,0,0,0,15278,13922,15081,11718,10757,11540,3560,3165,3541,0,0,0,0,0,0,0.7,5.3,0.51,0.07,5572,95,6715,85,78,33,2202,1561,1561,,93,7
"""511139301003""",,1.00,3840.00,1229.00,24182.82,63,74,57,32,41,29,31,34,28,11.68,0.59,2.07,2,2,24765,22126,25332,0,0,0,14700,12909,15077,11265,9840,11564,3432,3067,3510,3,2,3,1,1,1,1.4,1.5,0.14,0.05,3366,80,2616,83,153,19,2900,1291,1423,754,80,20
"""516839104021""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2275.00,661.00,2006.28,47,56,76,29,37,50,17,19,26,11.08,3.65,2.18,2,2,24472,21607,22819,2,2,2,15991,14334,13986,12466,11252,10739,3392,2995,3162,133,88,85,22,15,14,2.4,6.7,2.72,0.33,16643,97,24033,89,17,74,1186,2254,2310,1750,90,10
"""510932801011""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1291.00,607.00,14012.24,51,61,56,25,31,28,26,30,28,9.95,0.43,2.16,2,2,25923,23250,25624,0,0,0,15343,14081,15087,11750,10859,11536,3592,3222,3551,0,0,0,0,0,0,1.1,3.2,0.15,0.04,3341,85,3082,83,216,14,4377,1235,1344,866,77,23
"""511199511001""",,1.00,1203.00,412.00,5180.29,55,66,58,29,36,29,26,30,28,10.93,0.87,2.04,2,2,23676,20877,25710,0,0,0,14403,13109,15231,11123,10216,11664,3281,2893,3563,0,0,4,0,0,4,0.8,2.9,0.25,0.08,1914,92,1998,81,39,50,1780,1313,1313,,100,0
"""510890112003""","""Martinsville, VA""",1.00,1470.00,680.00,2155.43,61,73,43,26,33,17,35,40,26,8.04,2.54,1.74,2,2,22186,19883,24524,1,1,1,12048,10986,13991,8961,8218,10579,3075,2756,3398,12,12,13,10,11,11,3.4,2.1,0.75,0.32,2888,66,1856,82,77,50,2162,752,878,472,69,31
"""510594922031""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1027.00,287.00,201.02,66,81,110,49,61,84,17,19,26,11.98,17.10,2.17,2,2,25299,22202,23570,2,1,1,15926,14339,13991,12408,11256,10721,3507,3078,3266,11,5,4,6,3,2,1.4,6.9,1.42,1.43,19411,100,17785,88,25,92,1304,3775,3775,,100,0
"""510310202001""","""Lynchburg, VA""",1.00,921.00,435.00,6220.07,48,56,44,20,25,18,28,31,26,9.85,0.69,1.89,2,2,23604,21179,24467,0,0,0,13538,11924,13992,10267,8988,10601,3271,2936,3390,0,0,0,0,0,0,3.9,2.3,0.51,0.07,4112,65,5098,85,109,79,1782,799,950,600,57,43
"""510579508003""",,1.00,1468.00,629.00,16219.25,57,67,46,26,32,20,32,35,26,9.58,0.37,1.87,2,2,24063,21754,24592,0,0,0,13534,11938,13992,10195,8916,10578,3334,3016,3408,4,7,7,4,6,6,3.6,3.6,0.10,0.04,2259,69,2479,82,122,17,2448,917,961,859,57,43
"""511539008011""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3559.00,1010.00,1425.42,56,67,92,38,48,66,17,19,26,11.95,8.47,2.16,2,2,25580,22590,23907,2,1,1,15959,14380,13993,12356,11219,10654,3546,3132,3313,57,29,26,11,6,5,1.9,6.6,1.55,0.71,12996,96,10470,86,23,51,1715,2944,2961,2710,93,7
"""510594920003""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1735.00,685.00,1524.50,58,70,96,41,51,70,17,19,26,10.06,4.52,2.18,2,2,24952,21994,23299,2,1,1,15937,14265,13993,12467,11209,10758,3459,3049,3229,11,7,6,6,4,3,1.2,7.9,0.68,0.45,17263,100,20121,87,33,51,1697,3139,3139,,98,2
"""510150712003""","""Staunton-Waynesboro, VA""",1.00,1335.00,525.00,8765.75,63,74,59,33,42,31,29,32,28,10.67,0.64,2.05,2,2,24664,22172,25703,0,0,0,14594,12853,15088,11176,9779,11527,3418,3073,3562,0,0,0,0,0,0,1.6,2.0,0.57,0.06,2871,90,2756,83,97,22,2111,1384,1527,900,77,23
